機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,6999,1105,29,24,0,1/132.1,1/241.3,1/291.6,1/0.0
ネオアイムジャグラーEX,882,6382,570,25,22,0,1/135.8,1/255.3,1/290.1,1/0.0
ネオアイムジャグラーEX,883,6935,1558,31,21,0,1/133.4,1/223.7,1/330.2,1/0.0
ネオアイムジャグラーEX,884,6571,2209,31,25,0,1/117.3,1/212.0,1/262.8,1/0.0
ネオアイムジャグラーEX,885,4819,890,20,15,0,1/137.7,1/240.9,1/321.3,1/0.0
ネオアイムジャグラーEX,886,7708,2581,35,25,0,1/128.5,1/220.2,1/308.3,1/0.0
ネオアイムジャグラーEX,887,7097,337,27,24,0,1/139.2,1/262.9,1/295.7,1/0.0
ネオアイムジャグラーEX,888,7527,3093,39,27,0,1/114.0,1/193.0,1/278.8,1/0.0
ネオアイムジャグラーEX,889,7494,134,22,37,0,1/127.0,1/340.6,1/202.5,1/0.0
ネオアイムジャグラーEX,890,6277,1744,29,24,0,1/118.4,1/216.4,1/261.5,1/0.0
ネオアイムジャグラーEX,891,6848,-587,23,19,0,1/163.0,1/297.7,1/360.4,1/0.0
ネオアイムジャグラーEX,892,5266,-779,14,21,0,1/150.5,1/376.1,1/250.8,1/0.0
ネオアイムジャグラーEX,893,3742,-87,15,6,0,1/178.2,1/249.5,1/623.7,1/0.0
ネオアイムジャグラーEX,894,7130,1047,34,15,0,1/145.5,1/209.7,1/475.3,1/0.0
ネオアイムジャグラーEX,895,4738,-52,18,11,0,1/163.4,1/263.2,1/430.7,1/0.0
ネオアイムジャグラーEX,896,6366,663,25,24,0,1/129.9,1/254.6,1/265.2,1/0.0
ネオアイムジャグラーEX,897,5579,128,19,19,0,1/146.8,1/293.6,1/293.6,1/0.0
ネオアイムジャグラーEX,898,7111,1558,30,29,0,1/120.5,1/237.0,1/245.2,1/0.0
ネオアイムジャグラーEX,899,7341,1616,30,28,0,1/126.6,1/244.7,1/262.2,1/0.0
ネオアイムジャグラーEX,900,7081,-134,24,27,0,1/138.8,1/295.0,1/262.3,1/0.0
ネオアイムジャグラーEX,901,7863,1837,36,25,0,1/128.9,1/218.4,1/314.5,1/0.0
ネオアイムジャグラーEX,902,5629,1081,27,11,0,1/148.1,1/208.5,1/511.7,1/0.0
ネオアイムジャグラーEX,903,5039,1012,20,17,0,1/136.2,1/251.9,1/296.4,1/0.0
ネオアイムジャグラーEX,904,7114,1151,30,22,0,1/136.8,1/237.1,1/323.4,1/0.0
ネオアイムジャグラーEX,905,6787,-1151,17,30,0,1/144.4,1/399.2,1/226.2,1/0.0
ネオアイムジャグラーEX,906,3955,-285,15,8,0,1/172.0,1/263.7,1/494.4,1/0.0
ネオアイムジャグラーEX,907,5384,1826,28,13,0,1/131.3,1/192.3,1/414.2,1/0.0
ネオアイムジャグラーEX,908,7365,2488,36,22,0,1/127.0,1/204.6,1/334.8,1/0.0
ネオアイムジャグラーEX,909,5477,843,22,17,0,1/140.4,1/249.0,1/322.2,1/0.0
ネオアイムジャグラーEX,910,5542,192,22,14,0,1/153.9,1/251.9,1/395.9,1/0.0
