機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,881,4973,-2163,11,11,0,1/226.0,1/452.1,1/452.1,1/0.0
アイムジャグラーEX-TP,882,3054,-169,11,6,0,1/179.6,1/277.6,1/509.0,1/0.0
アイムジャグラーEX-TP,883,4081,1640,19,16,0,1/116.6,1/214.8,1/255.1,1/0.0
アイムジャグラーEX-TP,884,3602,-58,15,9,0,1/150.1,1/240.1,1/400.2,1/0.0
アイムジャグラーEX-TP,885,6559,686,23,28,0,1/128.6,1/285.2,1/234.2,1/0.0
アイムジャグラーEX-TP,886,402,-273,1,0,0,1/402.0,1/402.0,1/0.0,1/0.0
アイムジャグラーEX-TP,887,6451,1174,25,26,0,1/126.5,1/258.0,1/248.1,1/0.0
アイムジャグラーEX-TP,888,2296,360,11,6,0,1/135.1,1/208.7,1/382.7,1/0.0
アイムジャグラーEX-TP,889,3767,1035,16,14,0,1/125.6,1/235.4,1/269.1,1/0.0
アイムジャグラーEX-TP,890,4238,-1640,10,10,0,1/211.9,1/423.8,1/423.8,1/0.0
アイムジャグラーEX-TP,891,1294,-483,4,1,0,1/258.8,1/323.5,1/1294.0,1/0.0
アイムジャグラーEX-TP,892,2755,-145,11,6,0,1/162.1,1/250.5,1/459.2,1/0.0
アイムジャグラーEX-TP,893,5830,1698,32,12,0,1/132.5,1/182.2,1/485.8,1/0.0
アイムジャグラーEX-TP,894,7399,151,26,28,0,1/137.0,1/284.6,1/264.2,1/0.0
アイムジャグラーEX-TP,895,5841,477,24,14,0,1/153.7,1/243.4,1/417.2,1/0.0
アイムジャグラーEX-TP,896,5512,-180,18,19,0,1/149.0,1/306.2,1/290.1,1/0.0
アイムジャグラーEX-TP,897,4892,-87,14,24,0,1/128.7,1/349.4,1/203.8,1/0.0
アイムジャグラーEX-TP,898,1948,-320,6,5,0,1/177.1,1/324.7,1/389.6,1/0.0
アイムジャグラーEX-TP,899,2309,-29,9,4,0,1/177.6,1/256.6,1/577.2,1/0.0
アイムジャグラーEX-TP,900,7249,849,30,20,0,1/145.0,1/241.6,1/362.4,1/0.0
アイムジャグラーEX-TP,901,3745,808,18,11,0,1/129.1,1/208.1,1/340.5,1/0.0
アイムジャグラーEX-TP,902,5460,1047,26,15,0,1/133.2,1/210.0,1/364.0,1/0.0
アイムジャグラーEX-TP,903,1353,215,6,2,0,1/169.1,1/225.5,1/676.5,1/0.0
アイムジャグラーEX-TP,904,5522,570,20,24,0,1/125.5,1/276.1,1/230.1,1/0.0
アイムジャグラーEX-TP,905,4666,-64,16,16,0,1/145.8,1/291.6,1/291.6,1/0.0
アイムジャグラーEX-TP,906,5516,-273,20,17,0,1/149.1,1/275.8,1/324.5,1/0.0
アイムジャグラーEX-TP,907,7914,-174,27,28,0,1/143.9,1/293.1,1/282.6,1/0.0
アイムジャグラーEX-TP,908,2674,-331,9,8,0,1/157.3,1/297.1,1/334.2,1/0.0
アイムジャグラーEX-TP,909,4359,221,19,9,0,1/155.7,1/229.4,1/484.3,1/0.0
アイムジャグラーEX-TP,910,2533,727,15,3,0,1/140.7,1/168.9,1/844.3,1/0.0
アイムジャグラーEX-TP,911,3233,-802,9,9,0,1/179.6,1/359.2,1/359.2,1/0.0
アイムジャグラーEX-TP,912,2782,901,14,5,0,1/146.4,1/198.7,1/556.4,1/0.0
アイムジャグラーEX-TP,913,2406,-797,7,5,0,1/200.5,1/343.7,1/481.2,1/0.0
アイムジャグラーEX-TP,914,603,-424,1,0,0,1/603.0,1/603.0,1/0.0,1/0.0
アイムジャグラーEX-TP,915,6571,3326,33,27,0,1/109.5,1/199.1,1/243.4,1/0.0
アイムジャグラーEX-TP,916,2472,459,12,6,0,1/137.3,1/206.0,1/412.0,1/0.0
アイムジャグラーEX-TP,917,7743,2023,35,24,0,1/131.2,1/221.2,1/322.6,1/0.0
アイムジャグラーEX-TP,918,1856,-1035,5,3,0,1/232.0,1/371.2,1/618.7,1/0.0
アイムジャグラーEX-TP,919,3084,-948,9,9,0,1/171.3,1/342.7,1/342.7,1/0.0
アイムジャグラーEX-TP,920,5780,-1384,14,20,0,1/170.0,1/412.9,1/289.0,1/0.0
ゴーゴージャグラー3,921,6038,3047,30,31,0,1/99.0,1/201.3,1/194.8,1/0.0
ゴーゴージャグラー3,922,8085,1942,39,29,0,1/118.9,1/207.3,1/278.8,1/0.0
ゴーゴージャグラー3,923,2169,541,12,6,0,1/120.5,1/180.8,1/361.5,1/0.0
ゴーゴージャグラー3,924,4216,-564,13,16,0,1/145.4,1/324.3,1/263.5,1/0.0
ゴーゴージャグラー3,925,7753,3093,40,27,0,1/115.7,1/193.8,1/287.1,1/0.0
ゴーゴージャグラー3,926,1266,-331,5,0,0,1/253.2,1/253.2,1/0.0,1/0.0
ゴーゴージャグラー3,927,3398,-436,13,7,0,1/169.9,1/261.4,1/485.4,1/0.0
ゴーゴージャグラー3,928,4734,-645,16,15,0,1/152.7,1/295.9,1/315.6,1/0.0
ゴーゴージャグラー3,929,885,-238,3,2,0,1/177.0,1/295.0,1/442.5,1/0.0
ゴーゴージャグラー3,930,6745,779,25,30,0,1/122.6,1/269.8,1/224.8,1/0.0
ゴーゴージャグラー3,931,1113,-169,4,2,0,1/185.5,1/278.2,1/556.5,1/0.0
ゴーゴージャグラー3,932,6375,17,24,22,0,1/138.6,1/265.6,1/289.8,1/0.0
ゴーゴージャグラー3,933,1126,-99,5,0,0,1/225.2,1/225.2,1/0.0,1/0.0
ゴーゴージャグラー3,934,5274,297,21,19,0,1/131.8,1/251.1,1/277.6,1/0.0
ゴーゴージャグラー3,935,4797,1244,20,26,0,1/104.3,1/239.8,1/184.5,1/0.0
ゴーゴージャグラー3,936,6109,1128,27,24,0,1/119.8,1/226.3,1/254.5,1/0.0
ゴーゴージャグラー3,937,709,-366,2,1,0,1/236.3,1/354.5,1/709.0,1/0.0
ゴーゴージャグラー3,938,7152,1616,32,28,0,1/119.2,1/223.5,1/255.4,1/0.0
ゴーゴージャグラー3,939,622,-692,0,1,0,1/622.0,1/0.0,1/622.0,1/0.0
ゴーゴージャグラー3,940,8069,-401,30,27,0,1/141.6,1/269.0,1/298.9,1/0.0
スマスロ北斗の拳,291,794,3279,35,1,0,1/22.1,1/22.7,1/794.0,1/0.0
スマスロ北斗の拳,292,1084,-64,11,3,0,1/77.4,1/98.5,1/361.3,1/0.0
スマスロ北斗の拳,293,6248,-721,59,22,0,1/77.1,1/105.9,1/284.0,1/0.0
スマスロ北斗の拳,294,912,-1035,2,2,0,1/228.0,1/456.0,1/456.0,1/0.0
スマスロ北斗の拳,295,6817,1407,79,23,0,1/66.8,1/86.3,1/296.4,1/0.0
スマスロ北斗の拳,296,1181,-529,8,3,0,1/107.4,1/147.6,1/393.7,1/0.0
スマスロ北斗の拳,297,2030,-552,16,5,0,1/96.7,1/126.9,1/406.0,1/0.0
スマスロ北斗の拳,298,1071,-471,6,3,0,1/119.0,1/178.5,1/357.0,1/0.0
スマスロ北斗の拳,299,6550,1547,76,26,0,1/64.2,1/86.2,1/251.9,1/0.0
スマスロ北斗の拳,300,1862,-390,17,4,0,1/88.7,1/109.5,1/465.5,1/0.0
スマスロ北斗の拳,301,2647,-209,29,5,0,1/77.9,1/91.3,1/529.4,1/0.0
スマスロ北斗の拳,302,6035,3512,92,18,0,1/54.9,1/65.6,1/335.3,1/0.0
スマスロ北斗の拳,303,1389,0,16,4,0,1/69.5,1/86.8,1/347.2,1/0.0
スマスロ北斗の拳,304,1899,2860,43,4,0,1/40.4,1/44.2,1/474.8,1/0.0
スマスロ北斗の拳,305,2245,-709,16,5,0,1/106.9,1/140.3,1/449.0,1/0.0
スマスロ北斗の拳,306,2467,-453,26,6,0,1/77.1,1/94.9,1/411.2,1/0.0
スマスロ北斗の拳,307,802,436,12,2,0,1/57.3,1/66.8,1/401.0,1/0.0
スマスロ北斗の拳,308,5580,2395,74,17,0,1/61.3,1/75.4,1/328.2,1/0.0
スマスロ北斗の拳,309,2118,-1198,15,5,0,1/105.9,1/141.2,1/423.6,1/0.0
スマスロ北斗の拳,310,2364,-517,22,7,0,1/81.5,1/107.5,1/337.7,1/0.0
ハナハナホウオウ～天翔～-30,641,1527,-401,3,4,0,1/218.1,1/509.0,1/381.8,1/0.0
ハナハナホウオウ～天翔～-30,642,2345,-517,5,6,0,1/213.2,1/469.0,1/390.8,1/0.0
ハナハナホウオウ～天翔～-30,643,3091,169,12,8,0,1/154.6,1/257.6,1/386.4,1/0.0
ハナハナホウオウ～天翔～-30,644,994,99,5,1,0,1/165.7,1/198.8,1/994.0,1/0.0
ハナハナホウオウ～天翔～-30,645,506,-87,2,1,0,1/168.7,1/253.0,1/506.0,1/0.0
ハナハナホウオウ～天翔～-30,646,372,-99,2,0,0,1/186.0,1/186.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,647,1244,1221,9,3,0,1/103.7,1/138.2,1/414.7,1/0.0
ハナハナホウオウ～天翔～-30,648,718,413,5,0,0,1/143.6,1/143.6,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,649,201,-273,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,650,1263,-459,4,1,0,1/252.6,1/315.8,1/1263.0,1/0.0
ハナハナホウオウ～天翔～-30,671,568,576,5,1,0,1/94.7,1/113.6,1/568.0,1/0.0
ハナハナホウオウ～天翔～-30,672,1165,76,5,1,0,1/194.2,1/233.0,1/1165.0,1/0.0
ハナハナホウオウ～天翔～-30,673,819,169,5,0,0,1/163.8,1/163.8,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,674,379,-506,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,675,1024,355,5,2,0,1/146.3,1/204.8,1/512.0,1/0.0
ハナハナホウオウ～天翔～-30,676,384,-262,1,0,0,1/384.0,1/384.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,677,1525,471,8,1,0,1/169.4,1/190.6,1/1525.0,1/0.0
ハナハナホウオウ～天翔～-30,678,529,-59,1,1,0,1/264.5,1/529.0,1/529.0,1/0.0
ハナハナホウオウ～天翔～-30,679,647,-506,0,1,0,1/647.0,1/0.0,1/647.0,1/0.0
ハナハナホウオウ～天翔～-30,680,2236,610,9,6,0,1/149.1,1/248.4,1/372.7,1/0.0
ファンキージャグラー2,841,2813,-1709,5,7,0,1/234.4,1/562.6,1/401.9,1/0.0
ファンキージャグラー2,842,1227,-570,3,2,0,1/245.4,1/409.0,1/613.5,1/0.0
ファンキージャグラー2,843,4470,-110,17,11,0,1/159.6,1/262.9,1/406.4,1/0.0
ファンキージャグラー2,844,1361,-483,3,3,0,1/226.8,1/453.7,1/453.7,1/0.0
ファンキージャグラー2,845,5693,616,24,14,0,1/149.8,1/237.2,1/406.6,1/0.0
ファンキージャグラー2,846,5309,733,27,5,0,1/165.9,1/196.6,1/1061.8,1/0.0
ファンキージャグラー2,847,890,-262,3,1,0,1/222.5,1/296.7,1/890.0,1/0.0
ファンキージャグラー2,848,2401,-587,9,4,0,1/184.7,1/266.8,1/600.2,1/0.0
ファンキージャグラー2,849,963,-599,2,1,0,1/321.0,1/481.5,1/963.0,1/0.0
ファンキージャグラー2,850,5511,1930,28,16,0,1/125.2,1/196.8,1/344.4,1/0.0
ファンキージャグラー2,851,876,-669,1,1,0,1/438.0,1/876.0,1/876.0,1/0.0
ファンキージャグラー2,852,1305,-599,3,2,0,1/261.0,1/435.0,1/652.5,1/0.0
ファンキージャグラー2,853,6690,895,28,22,0,1/133.8,1/238.9,1/304.1,1/0.0
ファンキージャグラー2,854,343,-366,0,1,0,1/343.0,1/0.0,1/343.0,1/0.0
ファンキージャグラー2,855,7790,3000,37,32,0,1/112.9,1/210.5,1/243.4,1/0.0
ファンキージャグラー2,856,2374,-727,7,7,0,1/169.6,1/339.1,1/339.1,1/0.0
ファンキージャグラー2,857,2245,-436,7,7,0,1/160.4,1/320.7,1/320.7,1/0.0
ファンキージャグラー2,858,3177,564,13,10,0,1/138.1,1/244.4,1/317.7,1/0.0
ファンキージャグラー2,859,6885,1186,32,19,0,1/135.0,1/215.2,1/362.4,1/0.0
ファンキージャグラー2,860,1440,-517,4,1,0,1/288.0,1/360.0,1/1440.0,1/0.0
マイジャグラーV,861,6813,-384,28,12,0,1/170.3,1/243.3,1/567.8,1/0.0
マイジャグラーV,862,8236,1977,36,28,0,1/128.7,1/228.8,1/294.1,1/0.0
マイジャグラーV,863,6864,506,27,20,0,1/146.0,1/254.2,1/343.2,1/0.0
マイジャグラーV,864,4427,-1314,12,10,0,1/201.2,1/368.9,1/442.7,1/0.0
マイジャグラーV,865,8484,-134,30,28,0,1/146.3,1/282.8,1/303.0,1/0.0
マイジャグラーV,866,8048,-320,26,34,0,1/134.1,1/309.5,1/236.7,1/0.0
マイジャグラーV,867,7946,4849,50,22,0,1/110.4,1/158.9,1/361.2,1/0.0
マイジャグラーV,868,8976,1291,37,34,0,1/126.4,1/242.6,1/264.0,1/0.0
マイジャグラーV,869,2113,-215,8,4,0,1/176.1,1/264.1,1/528.2,1/0.0
マイジャグラーV,870,7103,145,24,27,0,1/139.3,1/296.0,1/263.1,1/0.0
マイジャグラーV,871,5706,-128,23,11,0,1/167.8,1/248.1,1/518.7,1/0.0
マイジャグラーV,872,5900,1616,30,15,0,1/131.1,1/196.7,1/393.3,1/0.0
マイジャグラーV,873,8955,2163,40,29,0,1/129.8,1/223.9,1/308.8,1/0.0
マイジャグラーV,874,5808,110,24,14,0,1/152.8,1/242.0,1/414.9,1/0.0
マイジャグラーV,875,8178,733,29,36,0,1/125.8,1/282.0,1/227.2,1/0.0
マイジャグラーV,876,8259,-692,29,15,0,1/187.7,1/284.8,1/550.6,1/0.0
マイジャグラーV,877,5814,-1709,14,17,0,1/187.5,1/415.3,1/342.0,1/0.0
マイジャグラーV,878,3367,-593,11,7,0,1/187.1,1/306.1,1/481.0,1/0.0
マイジャグラーV,879,8169,942,32,31,0,1/129.7,1/255.3,1/263.5,1/0.0
マイジャグラーV,880,2752,-1174,5,7,0,1/229.3,1/550.4,1/393.1,1/0.0
沖ドキ!BLACK,651,4050,-2070,17,7,0,1/168.8,1/238.2,1/578.6,1/0.0
沖ドキ!BLACK,652,891,1384,11,5,0,1/55.7,1/81.0,1/178.2,1/0.0
沖ドキ!BLACK,653,2812,-1314,12,7,0,1/148.0,1/234.3,1/401.7,1/0.0
沖ドキ!BLACK,654,4302,1547,34,16,0,1/86.0,1/126.5,1/268.9,1/0.0
沖ドキ!BLACK,655,6601,1093,44,25,0,1/95.7,1/150.0,1/264.0,1/0.0
沖ドキ!BLACK,656,5203,-1791,26,11,0,1/140.6,1/200.1,1/473.0,1/0.0
沖ドキ!BLACK,657,3783,-2116,13,13,0,1/145.5,1/291.0,1/291.0,1/0.0
沖ドキ!BLACK,658,4988,628,32,19,0,1/97.8,1/155.9,1/262.5,1/0.0
沖ドキ!BLACK,659,2299,2023,22,8,0,1/76.6,1/104.5,1/287.4,1/0.0
沖ドキ!BLACK,660,3307,-523,17,13,0,1/110.2,1/194.5,1/254.4,1/0.0
沖ドキ!BLACK,661,4302,-663,20,19,0,1/110.3,1/215.1,1/226.4,1/0.0
沖ドキ!BLACK,662,3901,-2953,12,6,0,1/216.7,1/325.1,1/650.2,1/0.0
沖ドキ!BLACK,663,3261,1930,27,14,0,1/79.5,1/120.8,1/232.9,1/0.0
沖ドキ!BLACK,664,3039,2070,26,14,0,1/76.0,1/116.9,1/217.1,1/0.0
沖ドキ!BLACK,665,3199,3000,32,14,0,1/69.5,1/100.0,1/228.5,1/0.0
沖ドキ!BLACK,666,5682,-4500,16,12,0,1/202.9,1/355.1,1/473.5,1/0.0
沖ドキ!BLACK,667,4422,-1233,23,10,0,1/134.0,1/192.3,1/442.2,1/0.0
沖ドキ!BLACK,668,3216,2442,29,14,0,1/74.8,1/110.9,1/229.7,1/0.0
沖ドキ!BLACK,669,3351,407,22,12,0,1/98.6,1/152.3,1/279.2,1/0.0
沖ドキ!BLACK,670,5919,-4849,12,21,0,1/179.4,1/493.2,1/281.9,1/0.0
モンキーターンV,734,8149,3605,0,21,69,1/90.5,1/0.0,1/388.0,1/118.1
モンキーターンV,735,6288,767,0,13,36,1/128.3,1/0.0,1/483.7,1/174.7
モンキーターンV,736,7137,-895,0,15,42,1/125.2,1/0.0,1/475.8,1/169.9
モンキーターンV,737,7183,-587,0,17,44,1/117.8,1/0.0,1/422.5,1/163.2
モンキーターンV,738,9755,-965,0,30,66,1/101.6,1/0.0,1/325.2,1/147.8
モンキーターンV,739,6862,-2302,0,15,40,1/124.8,1/0.0,1/457.5,1/171.6
モンキーターンV,740,9564,-570,0,20,62,1/116.6,1/0.0,1/478.2,1/154.3
モンキーターンV,741,5383,-3744,0,12,26,1/141.7,1/0.0,1/448.6,1/207.0
