機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,3337,1105,17,9,0,1/128.3,1/196.3,1/370.8,1/0.0
ネオアイムジャグラーEX,882,1887,17,9,3,0,1/157.2,1/209.7,1/629.0,1/0.0
ネオアイムジャグラーEX,883,669,-157,2,2,0,1/167.2,1/334.5,1/334.5,1/0.0
ネオアイムジャグラーEX,884,527,-343,1,0,0,1/527.0,1/527.0,1/0.0,1/0.0
ネオアイムジャグラーEX,885,127,-203,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ネオアイムジャグラーEX,886,4948,2767,24,28,0,1/95.2,1/206.2,1/176.7,1/0.0
ネオアイムジャグラーEX,887,2280,-203,8,6,0,1/162.9,1/285.0,1/380.0,1/0.0
ネオアイムジャグラーEX,888,254,-215,0,1,0,1/254.0,1/0.0,1/254.0,1/0.0
ネオアイムジャグラーEX,889,4393,715,19,12,0,1/141.7,1/231.2,1/366.1,1/0.0
ネオアイムジャグラーEX,890,167,-238,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ネオアイムジャグラーEX,891,1700,709,9,5,0,1/121.4,1/188.9,1/340.0,1/0.0
ネオアイムジャグラーEX,892,786,-727,0,1,0,1/786.0,1/0.0,1/786.0,1/0.0
ネオアイムジャグラーEX,893,440,-471,0,1,0,1/440.0,1/0.0,1/440.0,1/0.0
ネオアイムジャグラーEX,894,1381,-424,3,5,0,1/172.6,1/460.3,1/276.2,1/0.0
ネオアイムジャグラーEX,895,3348,471,14,13,0,1/124.0,1/239.1,1/257.5,1/0.0
ネオアイムジャグラーEX,896,284,-413,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ネオアイムジャグラーEX,897,2563,1267,15,6,0,1/122.0,1/170.9,1/427.2,1/0.0
ネオアイムジャグラーEX,898,394,-506,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ネオアイムジャグラーEX,899,1973,-192,7,7,0,1/140.9,1/281.9,1/281.9,1/0.0
ネオアイムジャグラーEX,900,3051,331,14,4,0,1/169.5,1/217.9,1/762.8,1/0.0
ネオアイムジャグラーEX,901,940,-634,1,4,0,1/188.0,1/940.0,1/235.0,1/0.0
ネオアイムジャグラーEX,902,569,-262,2,0,0,1/284.5,1/284.5,1/0.0,1/0.0
ネオアイムジャグラーEX,903,3125,-1500,6,10,0,1/195.3,1/520.8,1/312.5,1/0.0
ネオアイムジャグラーEX,904,891,-436,2,1,0,1/297.0,1/445.5,1/891.0,1/0.0
ネオアイムジャグラーEX,905,716,-180,2,1,0,1/238.7,1/358.0,1/716.0,1/0.0
ネオアイムジャグラーEX,906,1200,41,4,5,0,1/133.3,1/300.0,1/240.0,1/0.0
ネオアイムジャグラーEX,907,952,-529,3,1,0,1/238.0,1/317.3,1/952.0,1/0.0
ネオアイムジャグラーEX,908,2174,-564,7,2,0,1/241.6,1/310.6,1/1087.0,1/0.0
ネオアイムジャグラーEX,909,1508,203,6,5,0,1/137.1,1/251.3,1/301.6,1/0.0
ネオアイムジャグラーEX,910,668,-622,0,2,0,1/334.0,1/0.0,1/334.0,1/0.0
ネオアイムジャグラーEX,911,1077,-657,2,3,0,1/215.4,1/538.5,1/359.0,1/0.0
ネオアイムジャグラーEX,912,1395,-890,2,5,0,1/199.3,1/697.5,1/279.0,1/0.0
ネオアイムジャグラーEX,913,2986,-297,10,7,0,1/175.6,1/298.6,1/426.6,1/0.0
ネオアイムジャグラーEX,914,4792,2023,28,10,0,1/126.1,1/171.1,1/479.2,1/0.0
ネオアイムジャグラーEX,915,456,-308,1,1,0,1/228.0,1/456.0,1/456.0,1/0.0
ネオアイムジャグラーEX,916,2481,-99,8,6,0,1/177.2,1/310.1,1/413.5,1/0.0
ネオアイムジャグラーEX,917,963,110,4,2,0,1/160.5,1/240.8,1/481.5,1/0.0
ネオアイムジャグラーEX,918,1226,180,5,3,0,1/153.2,1/245.2,1/408.7,1/0.0
ネオアイムジャグラーEX,919,365,-494,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ネオアイムジャグラーEX,920,4446,-529,14,15,0,1/153.3,1/317.6,1/296.4,1/0.0
ゴーゴージャグラー3,921,3468,564,18,8,0,1/133.4,1/192.7,1/433.5,1/0.0
ゴーゴージャグラー3,922,748,-680,1,1,0,1/374.0,1/748.0,1/748.0,1/0.0
ゴーゴージャグラー3,923,1680,-1081,2,6,0,1/210.0,1/840.0,1/280.0,1/0.0
ゴーゴージャグラー3,924,560,-587,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,925,1543,-134,7,2,0,1/171.4,1/220.4,1/771.5,1/0.0
ゴーゴージャグラー3,926,2569,-192,9,9,0,1/142.7,1/285.4,1/285.4,1/0.0
ゴーゴージャグラー3,927,2911,1337,18,8,0,1/112.0,1/161.7,1/363.9,1/0.0
ゴーゴージャグラー3,928,470,-308,1,0,0,1/470.0,1/470.0,1/0.0,1/0.0
ゴーゴージャグラー3,929,1668,-459,4,6,0,1/166.8,1/417.0,1/278.0,1/0.0
ゴーゴージャグラー3,930,541,-587,0,1,0,1/541.0,1/0.0,1/541.0,1/0.0
ゴーゴージャグラー3,931,1811,-773,3,8,0,1/164.6,1/603.7,1/226.4,1/0.0
ゴーゴージャグラー3,932,2013,-901,5,5,0,1/201.3,1/402.6,1/402.6,1/0.0
ゴーゴージャグラー3,933,716,-87,3,1,0,1/179.0,1/238.7,1/716.0,1/0.0
ゴーゴージャグラー3,934,427,-529,0,1,0,1/427.0,1/0.0,1/427.0,1/0.0
ゴーゴージャグラー3,935,612,-215,2,1,0,1/204.0,1/306.0,1/612.0,1/0.0
ゴーゴージャグラー3,936,3849,-238,16,10,0,1/148.0,1/240.6,1/384.9,1/0.0
ゴーゴージャグラー3,937,911,227,6,1,0,1/130.1,1/151.8,1/911.0,1/0.0
ゴーゴージャグラー3,938,1845,424,10,4,0,1/131.8,1/184.5,1/461.2,1/0.0
ゴーゴージャグラー3,939,489,-203,1,2,0,1/163.0,1/489.0,1/244.5,1/0.0
ゴーゴージャグラー3,940,4936,-680,17,12,0,1/170.2,1/290.4,1/411.3,1/0.0
スマスロ北斗の拳,291,1817,-2163,4,2,0,1/302.8,1/454.2,1/908.5,1/0.0
スマスロ北斗の拳,292,1441,692,23,3,0,1/55.4,1/62.7,1/480.3,1/0.0
スマスロ北斗の拳,293,1056,616,17,2,0,1/55.6,1/62.1,1/528.0,1/0.0
スマスロ北斗の拳,294,564,471,9,2,0,1/51.3,1/62.7,1/282.0,1/0.0
スマスロ北斗の拳,295,2920,-3047,8,5,0,1/224.6,1/365.0,1/584.0,1/0.0
スマスロ北斗の拳,296,2343,-424,21,8,0,1/80.8,1/111.6,1/292.9,1/0.0
スマスロ北斗の拳,297,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,298,1003,-1105,2,2,0,1/250.8,1/501.5,1/501.5,1/0.0
スマスロ北斗の拳,299,4760,-756,45,12,0,1/83.5,1/105.8,1/396.7,1/0.0
スマスロ北斗の拳,300,838,285,11,5,0,1/52.4,1/76.2,1/167.6,1/0.0
スマスロ北斗の拳,301,797,203,10,2,0,1/66.4,1/79.7,1/398.5,1/0.0
スマスロ北斗の拳,302,445,-45,3,2,0,1/89.0,1/148.3,1/222.5,1/0.0
スマスロ北斗の拳,303,608,99,8,2,0,1/60.8,1/76.0,1/304.0,1/0.0
スマスロ北斗の拳,304,1225,7395,70,2,0,1/17.0,1/17.5,1/612.5,1/0.0
スマスロ北斗の拳,305,504,634,9,1,0,1/50.4,1/56.0,1/504.0,1/0.0
スマスロ北斗の拳,306,1813,-587,16,5,0,1/86.3,1/113.3,1/362.6,1/0.0
スマスロ北斗の拳,307,2675,-1128,24,3,0,1/99.1,1/111.5,1/891.7,1/0.0
スマスロ北斗の拳,308,3326,-1105,30,9,0,1/85.3,1/110.9,1/369.6,1/0.0
スマスロ北斗の拳,309,1141,-1105,4,2,0,1/190.2,1/285.2,1/570.5,1/0.0
スマスロ北斗の拳,310,496,157,6,1,0,1/70.9,1/82.7,1/496.0,1/0.0
ハナハナホウオウ～天翔～-30,641,1614,-494,4,5,0,1/179.3,1/403.5,1/322.8,1/0.0
ハナハナホウオウ～天翔～-30,642,740,-238,3,0,0,1/246.7,1/246.7,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,643,318,10,1,1,0,1/159.0,1/318.0,1/318.0,1/0.0
ハナハナホウオウ～天翔～-30,644,225,-203,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,645,522,-285,1,1,0,1/261.0,1/522.0,1/522.0,1/0.0
ハナハナホウオウ～天翔～-30,646,449,0,2,0,0,1/224.5,1/224.5,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,647,1572,-1058,1,4,0,1/314.4,1/1572.0,1/393.0,1/0.0
ハナハナホウオウ～天翔～-30,648,379,-215,1,0,0,1/379.0,1/379.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,649,2419,-355,7,5,0,1/201.6,1/345.6,1/483.8,1/0.0
ハナハナホウオウ～天翔～-30,650,139,-192,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,671,2045,-1081,3,4,0,1/292.1,1/681.7,1/511.2,1/0.0
ハナハナホウオウ～天翔～-30,672,174,-99,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,673,147,-145,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,674,1229,-645,1,3,0,1/307.2,1/1229.0,1/409.7,1/0.0
ハナハナホウオウ～天翔～-30,675,255,-203,0,1,0,1/255.0,1/0.0,1/255.0,1/0.0
ハナハナホウオウ～天翔～-30,676,133,-157,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,677,1227,1058,6,9,0,1/81.8,1/204.5,1/136.3,1/0.0
ハナハナホウオウ～天翔～-30,678,3213,1605,17,9,0,1/123.6,1/189.0,1/357.0,1/0.0
ハナハナホウオウ～天翔～-30,679,223,-180,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,680,2456,29,8,8,0,1/153.5,1/307.0,1/307.0,1/0.0
ファンキージャグラー2,841,3005,-866,9,7,0,1/187.8,1/333.9,1/429.3,1/0.0
ファンキージャグラー2,842,1355,-87,5,3,0,1/169.4,1/271.0,1/451.7,1/0.0
ファンキージャグラー2,843,182,-215,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
