機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,4182,-267,15,9,0,1/174.2,1/278.8,1/464.7,1/0.0
ネオアイムジャグラーEX,882,7973,2395,38,24,0,1/128.6,1/209.8,1/332.2,1/0.0
ネオアイムジャグラーEX,883,5038,-1105,14,16,0,1/167.9,1/359.9,1/314.9,1/0.0
ネオアイムジャグラーEX,884,2002,-913,5,4,0,1/222.4,1/400.4,1/500.5,1/0.0
ネオアイムジャグラーEX,885,2555,-238,9,5,0,1/182.5,1/283.9,1/511.0,1/0.0
ネオアイムジャグラーEX,886,7098,3884,41,22,0,1/112.7,1/173.1,1/322.6,1/0.0
ネオアイムジャグラーEX,887,4682,988,20,16,0,1/130.1,1/234.1,1/292.6,1/0.0
ネオアイムジャグラーEX,888,2943,-483,11,4,0,1/196.2,1/267.5,1/735.8,1/0.0
ネオアイムジャグラーEX,889,1527,-483,5,1,0,1/254.5,1/305.4,1/1527.0,1/0.0
ネオアイムジャグラーEX,890,5060,-157,17,17,0,1/148.8,1/297.6,1/297.6,1/0.0
ネオアイムジャグラーEX,891,5079,-541,19,9,0,1/181.4,1/267.3,1/564.3,1/0.0
ネオアイムジャグラーEX,892,2560,-692,9,4,0,1/196.9,1/284.4,1/640.0,1/0.0
ネオアイムジャグラーEX,893,2924,-180,10,9,0,1/153.9,1/292.4,1/324.9,1/0.0
ネオアイムジャグラーEX,894,4694,-680,16,10,0,1/180.5,1/293.4,1/469.4,1/0.0
ネオアイムジャグラーEX,895,1820,-285,7,2,0,1/202.2,1/260.0,1/910.0,1/0.0
ネオアイムジャグラーEX,896,3241,157,14,10,0,1/135.0,1/231.5,1/324.1,1/0.0
ネオアイムジャグラーEX,897,8675,3279,40,33,0,1/118.8,1/216.9,1/262.9,1/0.0
ネオアイムジャグラーEX,898,2562,378,9,11,0,1/128.1,1/284.7,1/232.9,1/0.0
ネオアイムジャグラーEX,899,4771,-285,16,16,0,1/149.1,1/298.2,1/298.2,1/0.0
ネオアイムジャグラーEX,900,2376,-390,9,4,0,1/182.8,1/264.0,1/594.0,1/0.0
ネオアイムジャグラーEX,901,7366,831,25,34,0,1/124.8,1/294.6,1/216.6,1/0.0
ネオアイムジャグラーEX,902,1202,-599,2,2,0,1/300.5,1/601.0,1/601.0,1/0.0
ネオアイムジャグラーEX,903,2289,-703,7,3,0,1/228.9,1/327.0,1/763.0,1/0.0
ネオアイムジャグラーEX,904,1262,-715,3,1,0,1/315.5,1/420.7,1/1262.0,1/0.0
ネオアイムジャグラーEX,905,8597,2907,38,32,0,1/122.8,1/226.2,1/268.7,1/0.0
ネオアイムジャグラーEX,906,3092,-87,12,8,0,1/154.6,1/257.7,1/386.5,1/0.0
ネオアイムジャグラーEX,907,4741,1174,19,23,0,1/112.9,1/249.5,1/206.1,1/0.0
ネオアイムジャグラーEX,908,4530,-366,16,12,0,1/161.8,1/283.1,1/377.5,1/0.0
ネオアイムジャグラーEX,909,684,-622,0,2,0,1/342.0,1/0.0,1/342.0,1/0.0
ネオアイムジャグラーEX,910,5770,500,23,19,0,1/137.4,1/250.9,1/303.7,1/0.0
ネオアイムジャグラーEX,911,849,-808,1,0,0,1/849.0,1/849.0,1/0.0,1/0.0
ネオアイムジャグラーEX,912,4231,1756,22,11,0,1/128.2,1/192.3,1/384.6,1/0.0
ネオアイムジャグラーEX,913,6413,529,26,17,0,1/149.1,1/246.7,1/377.2,1/0.0
ネオアイムジャグラーEX,914,4148,-1221,11,12,0,1/180.3,1/377.1,1/345.7,1/0.0
ネオアイムジャグラーEX,915,1016,-215,4,2,0,1/169.3,1/254.0,1/508.0,1/0.0
ネオアイムジャグラーEX,916,6878,523,27,18,0,1/152.8,1/254.7,1/382.1,1/0.0
ネオアイムジャグラーEX,917,1726,285,9,1,0,1/172.6,1/191.8,1/1726.0,1/0.0
ネオアイムジャグラーEX,918,4306,-87,15,12,0,1/159.5,1/287.1,1/358.8,1/0.0
ネオアイムジャグラーEX,919,1774,-692,5,4,0,1/197.1,1/354.8,1/443.5,1/0.0
ネオアイムジャグラーEX,920,5163,-483,16,20,0,1/143.4,1/322.7,1/258.1,1/0.0
ゴーゴージャグラー3,921,740,-703,1,1,0,1/370.0,1/740.0,1/740.0,1/0.0
ゴーゴージャグラー3,922,5642,1058,28,15,0,1/131.2,1/201.5,1/376.1,1/0.0
ゴーゴージャグラー3,923,1011,-448,2,2,0,1/252.8,1/505.5,1/505.5,1/0.0
ゴーゴージャグラー3,924,667,-657,0,1,0,1/667.0,1/0.0,1/667.0,1/0.0
ゴーゴージャグラー3,925,1340,-797,2,3,0,1/268.0,1/670.0,1/446.7,1/0.0
ゴーゴージャグラー3,926,727,-506,1,2,0,1/242.3,1/727.0,1/363.5,1/0.0
ゴーゴージャグラー3,927,2214,-610,5,7,0,1/184.5,1/442.8,1/316.3,1/0.0
ゴーゴージャグラー3,928,1079,-308,4,1,0,1/215.8,1/269.8,1/1079.0,1/0.0
ゴーゴージャグラー3,929,742,-331,2,1,0,1/247.3,1/371.0,1/742.0,1/0.0
ゴーゴージャグラー3,930,6509,221,26,22,0,1/135.6,1/250.3,1/295.9,1/0.0
ゴーゴージャグラー3,931,239,-390,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,932,717,-215,2,2,0,1/179.2,1/358.5,1/358.5,1/0.0
ゴーゴージャグラー3,933,2487,494,12,7,0,1/130.9,1/207.2,1/355.3,1/0.0
ゴーゴージャグラー3,934,2435,-331,9,7,0,1/152.2,1/270.6,1/347.9,1/0.0
ゴーゴージャグラー3,935,706,-238,2,3,0,1/141.2,1/353.0,1/235.3,1/0.0
ゴーゴージャグラー3,936,2278,-599,7,7,0,1/162.7,1/325.4,1/325.4,1/0.0
ゴーゴージャグラー3,937,801,-215,2,2,0,1/200.2,1/400.5,1/400.5,1/0.0
ゴーゴージャグラー3,938,5213,-471,16,23,0,1/133.7,1/325.8,1/226.7,1/0.0
ゴーゴージャグラー3,939,5073,1709,25,22,0,1/107.9,1/202.9,1/230.6,1/0.0
ゴーゴージャグラー3,940,5424,110,23,14,0,1/146.6,1/235.8,1/387.4,1/0.0
スマスロ北斗の拳,291,956,-337,8,1,0,1/106.2,1/119.5,1/956.0,1/0.0
スマスロ北斗の拳,292,1586,-1337,8,2,0,1/158.6,1/198.2,1/793.0,1/0.0
スマスロ北斗の拳,293,1648,-1616,5,3,0,1/206.0,1/329.6,1/549.3,1/0.0
スマスロ北斗の拳,294,503,-552,2,1,0,1/167.7,1/251.5,1/503.0,1/0.0
スマスロ北斗の拳,295,190,657,7,1,0,1/23.8,1/27.1,1/190.0,1/0.0
スマスロ北斗の拳,296,809,-99,6,1,0,1/115.6,1/134.8,1/809.0,1/0.0
スマスロ北斗の拳,297,1581,-331,14,5,0,1/83.2,1/112.9,1/316.2,1/0.0
スマスロ北斗の拳,298,281,355,6,1,0,1/40.1,1/46.8,1/281.0,1/0.0
スマスロ北斗の拳,299,885,-901,2,1,0,1/295.0,1/442.5,1/885.0,1/0.0
スマスロ北斗の拳,300,1321,-802,8,2,0,1/132.1,1/165.1,1/660.5,1/0.0
スマスロ北斗の拳,301,1137,331,17,1,0,1/63.2,1/66.9,1/1137.0,1/0.0
スマスロ北斗の拳,302,546,192,7,1,0,1/68.2,1/78.0,1/546.0,1/0.0
スマスロ北斗の拳,303,772,494,11,4,0,1/51.5,1/70.2,1/193.0,1/0.0
スマスロ北斗の拳,304,775,-110,7,3,0,1/77.5,1/110.7,1/258.3,1/0.0
スマスロ北斗の拳,305,1302,-843,7,2,0,1/144.7,1/186.0,1/651.0,1/0.0
スマスロ北斗の拳,306,386,529,8,2,0,1/38.6,1/48.2,1/193.0,1/0.0
スマスロ北斗の拳,307,746,-87,9,2,0,1/67.8,1/82.9,1/373.0,1/0.0
