機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,7287,-87,26,19,0,1/161.9,1/280.3,1/383.5,1/0.0
ネオアイムジャグラーEX,882,2845,-901,8,5,0,1/218.8,1/355.6,1/569.0,1/0.0
ネオアイムジャグラーEX,883,7454,1826,33,25,0,1/128.5,1/225.9,1/298.2,1/0.0
ネオアイムジャグラーEX,884,1606,-680,3,4,0,1/229.4,1/535.3,1/401.5,1/0.0
ネオアイムジャグラーEX,885,5839,1477,30,13,0,1/135.8,1/194.6,1/449.2,1/0.0
ネオアイムジャグラーEX,886,1836,-413,6,3,0,1/204.0,1/306.0,1/612.0,1/0.0
ネオアイムジャグラーEX,887,5652,2535,28,24,0,1/108.7,1/201.9,1/235.5,1/0.0
ネオアイムジャグラーEX,888,6753,1640,34,12,0,1/146.8,1/198.6,1/562.8,1/0.0
ネオアイムジャグラーEX,889,2536,-738,9,3,0,1/211.3,1/281.8,1/845.3,1/0.0
ネオアイムジャグラーEX,890,5819,-1988,18,11,0,1/200.7,1/323.3,1/529.0,1/0.0
ネオアイムジャグラーEX,891,5413,459,22,15,0,1/146.3,1/246.0,1/360.9,1/0.0
ネオアイムジャグラーEX,892,4923,-227,19,12,0,1/158.8,1/259.1,1/410.2,1/0.0
ネオアイムジャグラーEX,893,3643,-331,12,9,0,1/173.5,1/303.6,1/404.8,1/0.0
ネオアイムジャグラーEX,894,4150,58,16,11,0,1/153.7,1/259.4,1/377.3,1/0.0
ネオアイムジャグラーEX,895,4496,221,20,7,0,1/166.5,1/224.8,1/642.3,1/0.0
ネオアイムジャグラーEX,896,3367,-831,10,5,0,1/224.5,1/336.7,1/673.4,1/0.0
ネオアイムジャグラーEX,897,3357,-1547,9,4,0,1/258.2,1/373.0,1/839.2,1/0.0
ネオアイムジャグラーEX,898,5150,593,24,10,0,1/151.5,1/214.6,1/515.0,1/0.0
ネオアイムジャグラーEX,899,6062,1151,27,18,0,1/134.7,1/224.5,1/336.8,1/0.0
ネオアイムジャグラーEX,900,6143,-134,20,23,0,1/142.9,1/307.1,1/267.1,1/0.0
ネオアイムジャグラーEX,901,6210,-919,21,13,0,1/182.6,1/295.7,1/477.7,1/0.0
ネオアイムジャグラーEX,902,2912,227,10,13,0,1/126.6,1/291.2,1/224.0,1/0.0
ネオアイムジャグラーEX,903,5155,-1337,13,17,0,1/171.8,1/396.5,1/303.2,1/0.0
ネオアイムジャグラーEX,904,3113,-366,11,9,0,1/155.7,1/283.0,1/345.9,1/0.0
ネオアイムジャグラーEX,905,7620,570,29,23,0,1/146.5,1/262.8,1/331.3,1/0.0
ネオアイムジャグラーEX,906,5622,-273,18,16,0,1/165.4,1/312.3,1/351.4,1/0.0
ネオアイムジャグラーEX,907,6378,3884,37,23,0,1/106.3,1/172.4,1/277.3,1/0.0
ネオアイムジャグラーEX,908,2291,-145,9,5,0,1/163.6,1/254.6,1/458.2,1/0.0
ネオアイムジャグラーEX,909,6306,407,23,22,0,1/140.1,1/274.2,1/286.6,1/0.0
ネオアイムジャグラーEX,910,3654,-1988,7,9,0,1/228.4,1/522.0,1/406.0,1/0.0
ネオアイムジャグラーEX,911,6026,-145,22,13,0,1/172.2,1/273.9,1/463.5,1/0.0
ネオアイムジャグラーEX,912,6302,1977,32,15,0,1/134.1,1/196.9,1/420.1,1/0.0
ネオアイムジャグラーEX,913,4616,-622,17,10,0,1/171.0,1/271.5,1/461.6,1/0.0
ネオアイムジャグラーEX,914,6260,686,23,26,0,1/127.8,1/272.2,1/240.8,1/0.0
ネオアイムジャグラーEX,915,4040,-477,14,12,0,1/155.4,1/288.6,1/336.7,1/0.0
ネオアイムジャグラーEX,916,5512,-1686,14,15,0,1/190.1,1/393.7,1/367.5,1/0.0
ネオアイムジャグラーEX,917,5250,337,20,15,0,1/150.0,1/262.5,1/350.0,1/0.0
ネオアイムジャグラーEX,918,4521,105,20,6,0,1/173.9,1/226.1,1/753.5,1/0.0
ネオアイムジャグラーEX,919,4423,1384,24,10,0,1/130.1,1/184.3,1/442.3,1/0.0
ネオアイムジャグラーEX,920,5108,-1105,17,12,0,1/176.1,1/300.5,1/425.7,1/0.0
ゴーゴージャグラー3,921,4850,110,16,22,0,1/127.6,1/303.1,1/220.5,1/0.0
