機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,881,5183,570,24,8,0,1/162.0,1/216.0,1/647.9,1/0.0
アイムジャグラーEX-TP,882,3198,-983,9,8,0,1/188.1,1/355.3,1/399.8,1/0.0
アイムジャグラーEX-TP,883,2971,576,13,9,0,1/135.0,1/228.5,1/330.1,1/0.0
アイムジャグラーEX-TP,884,5375,1337,25,19,0,1/122.2,1/215.0,1/282.9,1/0.0
アイムジャグラーEX-TP,885,6744,756,28,19,0,1/143.5,1/240.9,1/354.9,1/0.0
アイムジャグラーEX-TP,886,6562,1663,29,21,0,1/131.2,1/226.3,1/312.5,1/0.0
アイムジャグラーEX-TP,887,3472,273,15,8,0,1/151.0,1/231.5,1/434.0,1/0.0
アイムジャグラーEX-TP,888,4430,81,18,10,0,1/158.2,1/246.1,1/443.0,1/0.0
アイムジャグラーEX-TP,889,1017,-355,3,0,0,1/339.0,1/339.0,1/0.0,1/0.0
アイムジャグラーEX-TP,890,4450,-291,16,8,0,1/185.4,1/278.1,1/556.2,1/0.0
アイムジャグラーEX-TP,891,1937,-727,5,4,0,1/215.2,1/387.4,1/484.2,1/0.0
アイムジャグラーEX-TP,892,4667,-355,19,7,0,1/179.5,1/245.6,1/666.7,1/0.0
アイムジャグラーEX-TP,893,1362,-192,6,0,0,1/227.0,1/227.0,1/0.0,1/0.0
アイムジャグラーEX-TP,894,2002,-1291,4,2,0,1/333.7,1/500.5,1/1001.0,1/0.0
アイムジャグラーEX-TP,895,4939,-448,18,10,0,1/176.4,1/274.4,1/493.9,1/0.0
アイムジャグラーEX-TP,896,740,-831,1,0,0,1/740.0,1/740.0,1/0.0,1/0.0
アイムジャグラーEX-TP,897,5918,-1221,16,19,0,1/169.1,1/369.9,1/311.5,1/0.0
アイムジャグラーEX-TP,898,1137,-541,3,1,0,1/284.2,1/379.0,1/1137.0,1/0.0
アイムジャグラーEX-TP,899,4947,471,19,17,0,1/137.4,1/260.4,1/291.0,1/0.0
アイムジャグラーEX-TP,900,5065,913,22,15,0,1/136.9,1/230.2,1/337.7,1/0.0
アイムジャグラーEX-TP,901,5268,-273,19,12,0,1/169.9,1/277.3,1/439.0,1/0.0
アイムジャグラーEX-TP,902,1932,-1919,1,3,0,1/483.0,1/1932.0,1/644.0,1/0.0
アイムジャグラーEX-TP,903,4964,-762,16,12,0,1/177.3,1/310.2,1/413.7,1/0.0
アイムジャグラーEX-TP,904,2167,-692,6,3,0,1/240.8,1/361.2,1/722.3,1/0.0
アイムジャグラーEX-TP,905,4674,122,18,14,0,1/146.1,1/259.7,1/333.9,1/0.0
アイムジャグラーEX-TP,906,3698,-1174,11,9,0,1/184.9,1/336.2,1/410.9,1/0.0
アイムジャグラーEX-TP,907,2773,-1105,7,7,0,1/198.1,1/396.1,1/396.1,1/0.0
アイムジャグラーEX-TP,908,2508,-483,8,3,0,1/228.0,1/313.5,1/836.0,1/0.0
アイムジャグラーEX-TP,909,1773,-610,4,5,0,1/197.0,1/443.2,1/354.6,1/0.0
アイムジャグラーEX-TP,910,7234,1012,31,19,0,1/144.7,1/233.4,1/380.7,1/0.0
アイムジャグラーEX-TP,911,5027,1384,26,10,0,1/139.6,1/193.3,1/502.7,1/0.0
アイムジャグラーEX-TP,912,2680,-669,8,5,0,1/206.2,1/335.0,1/536.0,1/0.0
アイムジャグラーEX-TP,913,5186,-99,17,14,0,1/167.3,1/305.1,1/370.4,1/0.0
アイムジャグラーEX-TP,914,4064,1523,24,8,0,1/127.0,1/169.3,1/508.0,1/0.0
アイムジャグラーEX-TP,915,3073,-1081,9,5,0,1/219.5,1/341.4,1/614.6,1/0.0
アイムジャグラーEX-TP,916,1278,-378,3,2,0,1/255.6,1/426.0,1/639.0,1/0.0
アイムジャグラーEX-TP,917,4666,-517,15,13,0,1/166.6,1/311.1,1/358.9,1/0.0
アイムジャグラーEX-TP,918,2959,802,16,3,0,1/155.7,1/184.9,1/986.3,1/0.0
アイムジャグラーEX-TP,919,1007,-1012,1,0,0,1/1007.0,1/1007.0,1/0.0,1/0.0
アイムジャグラーEX-TP,920,5502,0,23,6,0,1/189.7,1/239.2,1/917.0,1/0.0
ゴーゴージャグラー3,921,6093,-1616,19,17,0,1/169.2,1/320.7,1/358.4,1/0.0
ゴーゴージャグラー3,922,3888,-87,14,18,0,1/121.5,1/277.7,1/216.0,1/0.0
ゴーゴージャグラー3,923,1979,-645,8,1,0,1/219.9,1/247.4,1/1979.0,1/0.0
ゴーゴージャグラー3,924,6890,1244,31,25,0,1/123.0,1/222.3,1/275.6,1/0.0
ゴーゴージャグラー3,925,3813,483,17,10,0,1/141.2,1/224.3,1/381.3,1/0.0
ゴーゴージャグラー3,926,2708,-343,11,4,0,1/180.5,1/246.2,1/677.0,1/0.0
ゴーゴージャグラー3,927,4805,-669,18,12,0,1/160.2,1/266.9,1/400.4,1/0.0
ゴーゴージャグラー3,928,3805,448,15,18,0,1/115.3,1/253.7,1/211.4,1/0.0
ゴーゴージャグラー3,929,6004,1477,29,21,0,1/120.1,1/207.0,1/285.9,1/0.0
ゴーゴージャグラー3,930,3345,29,17,7,0,1/139.4,1/196.8,1/477.9,1/0.0
ゴーゴージャグラー3,931,1609,-424,7,1,0,1/201.1,1/229.9,1/1609.0,1/0.0
ゴーゴージャグラー3,932,4922,-192,20,16,0,1/136.7,1/246.1,1/307.6,1/0.0
ゴーゴージャグラー3,933,1852,-727,5,3,0,1/231.5,1/370.4,1/617.3,1/0.0
ゴーゴージャグラー3,934,4597,1012,21,16,0,1/124.2,1/218.9,1/287.3,1/0.0
ゴーゴージャグラー3,935,2663,-41,12,3,0,1/177.5,1/221.9,1/887.7,1/0.0
ゴーゴージャグラー3,936,6060,-192,22,25,0,1/128.9,1/275.5,1/242.4,1/0.0
ゴーゴージャグラー3,937,7121,733,31,22,0,1/134.4,1/229.7,1/323.7,1/0.0
ゴーゴージャグラー3,938,2965,-919,8,8,0,1/185.3,1/370.6,1/370.6,1/0.0
ゴーゴージャグラー3,939,2033,-1012,4,8,0,1/169.4,1/508.2,1/254.1,1/0.0
ゴーゴージャグラー3,940,8634,-1802,27,24,0,1/169.3,1/319.8,1/359.8,1/0.0
スマスロ北斗の拳,291,4513,-727,43,14,0,1/79.2,1/105.0,1/322.4,1/0.0
スマスロ北斗の拳,292,4394,2023,64,8,0,1/61.0,1/68.7,1/549.2,1/0.0
スマスロ北斗の拳,293,3069,-1558,23,8,0,1/99.0,1/133.4,1/383.6,1/0.0
スマスロ北斗の拳,294,4464,-2953,25,7,0,1/139.5,1/178.6,1/637.7,1/0.0
スマスロ北斗の拳,295,5107,3558,76,16,0,1/55.5,1/67.2,1/319.2,1/0.0
スマスロ北斗の拳,296,3112,-1360,22,7,0,1/107.3,1/141.5,1/444.6,1/0.0
スマスロ北斗の拳,297,4112,4151,75,13,0,1/46.7,1/54.8,1/316.3,1/0.0
スマスロ北斗の拳,298,4231,128,45,11,0,1/75.6,1/94.0,1/384.6,1/0.0
スマスロ北斗の拳,299,3392,-849,29,9,0,1/89.3,1/117.0,1/376.9,1/0.0
スマスロ北斗の拳,300,4105,-1570,34,8,0,1/97.7,1/120.7,1/513.1,1/0.0
スマスロ北斗の拳,301,5312,523,59,14,0,1/72.8,1/90.0,1/379.4,1/0.0
スマスロ北斗の拳,302,5150,-81,55,12,0,1/76.9,1/93.6,1/429.2,1/0.0
スマスロ北斗の拳,303,3333,1686,53,11,0,1/52.1,1/62.9,1/303.0,1/0.0
