機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,6516,3942,38,21,0,1/110.4,1/171.5,1/310.3,1/0.0
ネオアイムジャグラーEX,882,2609,-738,7,7,0,1/186.4,1/372.7,1/372.7,1/0.0
ネオアイムジャグラーEX,883,2045,-773,6,2,0,1/255.6,1/340.8,1/1022.5,1/0.0
ネオアイムジャグラーEX,884,5443,919,25,14,0,1/139.6,1/217.7,1/388.8,1/0.0
ネオアイムジャグラーEX,885,7341,-831,24,23,0,1/156.2,1/305.9,1/319.2,1/0.0
ネオアイムジャグラーEX,886,2475,-762,5,7,0,1/206.2,1/495.0,1/353.6,1/0.0
ネオアイムジャグラーEX,887,3832,-413,12,13,0,1/153.3,1/319.3,1/294.8,1/0.0
ネオアイムジャグラーEX,888,808,-52,3,2,0,1/161.6,1/269.3,1/404.0,1/0.0
ネオアイムジャグラーEX,889,5897,1244,25,21,0,1/128.2,1/235.9,1/280.8,1/0.0
ネオアイムジャグラーEX,890,1711,-157,7,2,0,1/190.1,1/244.4,1/855.5,1/0.0
ネオアイムジャグラーEX,891,440,-99,2,0,0,1/220.0,1/220.0,1/0.0,1/0.0
ネオアイムジャグラーEX,892,7868,3663,41,27,0,1/115.7,1/191.9,1/291.4,1/0.0
ネオアイムジャグラーEX,893,1166,0,5,2,0,1/166.6,1/233.2,1/583.0,1/0.0
ネオアイムジャグラーEX,894,3967,-483,11,14,0,1/158.7,1/360.6,1/283.4,1/0.0
ネオアイムジャグラーEX,895,1099,-831,2,0,0,1/549.5,1/549.5,1/0.0,1/0.0
ネオアイムジャグラーEX,896,4099,-901,9,17,0,1/157.7,1/455.4,1/241.1,1/0.0
ネオアイムジャグラーEX,897,2658,401,13,5,0,1/147.7,1/204.5,1/531.6,1/0.0
ネオアイムジャグラーEX,898,3516,262,15,10,0,1/140.6,1/234.4,1/351.6,1/0.0
ネオアイムジャグラーEX,899,2822,471,12,5,0,1/166.0,1/235.2,1/564.4,1/0.0
ネオアイムジャグラーEX,900,4417,-2116,8,15,0,1/192.0,1/552.1,1/294.5,1/0.0
ネオアイムジャグラーEX,901,5146,337,21,14,0,1/147.0,1/245.0,1/367.6,1/0.0
ネオアイムジャグラーEX,902,1985,430,10,4,0,1/141.8,1/198.5,1/496.2,1/0.0
ネオアイムジャグラーEX,903,3130,-180,11,7,0,1/173.9,1/284.5,1/447.1,1/0.0
ネオアイムジャグラーEX,904,3258,872,16,10,0,1/125.3,1/203.6,1/325.8,1/0.0
ネオアイムジャグラーEX,905,2828,320,12,8,0,1/141.4,1/235.7,1/353.5,1/0.0
ネオアイムジャグラーEX,906,3690,686,18,10,0,1/131.8,1/205.0,1/369.0,1/0.0
ネオアイムジャグラーEX,907,2181,64,7,8,0,1/145.4,1/311.6,1/272.6,1/0.0
ネオアイムジャグラーEX,908,7318,35,25,32,0,1/128.4,1/292.7,1/228.7,1/0.0
ネオアイムジャグラーEX,909,1033,-564,2,2,0,1/258.2,1/516.5,1/516.5,1/0.0
ネオアイムジャグラーEX,910,2275,-866,6,3,0,1/252.8,1/379.2,1/758.3,1/0.0
ネオアイムジャグラーEX,911,3324,390,15,7,0,1/151.1,1/221.6,1/474.9,1/0.0
ネオアイムジャグラーEX,912,4308,1698,20,15,0,1/123.1,1/215.4,1/287.2,1/0.0
ネオアイムジャグラーEX,913,1654,-1663,1,1,0,1/827.0,1/1654.0,1/1654.0,1/0.0
ネオアイムジャグラーEX,914,1619,-1058,3,2,0,1/323.8,1/539.7,1/809.5,1/0.0
ネオアイムジャグラーEX,915,4003,1651,21,9,0,1/133.4,1/190.6,1/444.8,1/0.0
ネオアイムジャグラーEX,916,1534,-831,3,5,0,1/191.8,1/511.3,1/306.8,1/0.0
ネオアイムジャグラーEX,917,4931,-1174,12,17,0,1/170.0,1/410.9,1/290.1,1/0.0
ネオアイムジャグラーEX,918,3146,541,13,9,0,1/143.0,1/242.0,1/349.6,1/0.0
