機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,6375,-1407,21,13,0,1/187.5,1/303.6,1/490.4,1/0.0
ネオアイムジャグラーEX,882,5272,-308,19,15,0,1/155.1,1/277.5,1/351.5,1/0.0
ネオアイムジャグラーEX,883,6903,2012,31,20,0,1/135.4,1/222.7,1/345.1,1/0.0
ネオアイムジャグラーEX,884,8737,256,31,32,0,1/138.7,1/281.8,1/273.0,1/0.0
ネオアイムジャグラーEX,885,5490,151,25,8,0,1/166.4,1/219.6,1/686.2,1/0.0
ネオアイムジャグラーEX,886,9372,3698,44,34,0,1/120.2,1/213.0,1/275.6,1/0.0
ネオアイムジャグラーEX,887,7575,-343,25,23,0,1/157.8,1/303.0,1/329.3,1/0.0
ネオアイムジャグラーEX,888,6026,360,24,15,0,1/154.5,1/251.1,1/401.7,1/0.0
ネオアイムジャグラーEX,889,7393,2907,36,28,0,1/115.5,1/205.4,1/264.0,1/0.0
ネオアイムジャグラーEX,890,8154,756,30,32,0,1/131.5,1/271.8,1/254.8,1/0.0
ネオアイムジャグラーEX,891,4408,-145,17,10,0,1/163.3,1/259.3,1/440.8,1/0.0
ネオアイムジャグラーEX,892,7114,2442,32,25,0,1/124.8,1/222.3,1/284.6,1/0.0
ネオアイムジャグラーEX,893,5216,-1337,18,12,0,1/173.9,1/289.8,1/434.7,1/0.0
ネオアイムジャグラーEX,894,4056,17,16,11,0,1/150.2,1/253.5,1/368.7,1/0.0
ネオアイムジャグラーEX,895,8459,3744,44,31,0,1/112.8,1/192.2,1/272.9,1/0.0
ネオアイムジャグラーEX,896,4734,-262,16,15,0,1/152.7,1/295.9,1/315.6,1/0.0
ネオアイムジャグラーEX,897,4150,703,19,11,0,1/138.3,1/218.4,1/377.3,1/0.0
ネオアイムジャグラーEX,898,5699,523,24,16,0,1/142.5,1/237.5,1/356.2,1/0.0
ネオアイムジャグラーEX,899,8386,70,33,24,0,1/147.1,1/254.1,1/349.4,1/0.0
ネオアイムジャグラーEX,900,6906,331,27,17,0,1/157.0,1/255.8,1/406.2,1/0.0
ネオアイムジャグラーEX,901,7587,384,32,17,0,1/154.8,1/237.1,1/446.3,1/0.0
ネオアイムジャグラーEX,902,4311,-1081,13,8,0,1/205.3,1/331.6,1/538.9,1/0.0
ネオアイムジャグラーEX,903,6295,81,24,13,0,1/170.1,1/262.3,1/484.2,1/0.0
ネオアイムジャグラーEX,904,8063,-453,26,30,0,1/144.0,1/310.1,1/268.8,1/0.0
ネオアイムジャグラーEX,905,4643,-919,13,15,0,1/165.8,1/357.2,1/309.5,1/0.0
ネオアイムジャグラーEX,906,3621,-285,14,4,0,1/201.2,1/258.6,1/905.2,1/0.0
ネオアイムジャグラーEX,907,7875,169,27,29,0,1/140.6,1/291.7,1/271.6,1/0.0
ネオアイムジャグラーEX,908,6200,-1523,15,20,0,1/177.1,1/413.3,1/310.0,1/0.0
ネオアイムジャグラーEX,909,7709,1616,32,30,0,1/124.3,1/240.9,1/257.0,1/0.0
ネオアイムジャグラーEX,910,4503,-1640,8,18,0,1/173.2,1/562.9,1/250.2,1/0.0
ネオアイムジャグラーEX,911,9426,4500,50,36,0,1/109.6,1/188.5,1/261.8,1/0.0
ネオアイムジャグラーEX,912,3979,-76,15,9,0,1/165.8,1/265.3,1/442.1,1/0.0
ネオアイムジャグラーEX,913,8395,576,33,28,0,1/137.6,1/254.4,1/299.8,1/0.0
ネオアイムジャグラーEX,914,3718,-663,11,12,0,1/161.7,1/338.0,1/309.8,1/0.0
ネオアイムジャグラーEX,915,4767,320,20,10,0,1/158.9,1/238.3,1/476.7,1/0.0
ネオアイムジャグラーEX,916,7585,1837,33,27,0,1/126.4,1/229.8,1/280.9,1/0.0
ネオアイムジャグラーEX,917,7547,1605,31,25,0,1/134.8,1/243.5,1/301.9,1/0.0
ネオアイムジャグラーEX,918,7881,2442,39,24,0,1/125.1,1/202.1,1/328.4,1/0.0
ネオアイムジャグラーEX,919,6202,965,28,18,0,1/134.8,1/221.5,1/344.6,1/0.0
ネオアイムジャグラーEX,920,6516,-1744,18,19,0,1/176.1,1/362.0,1/342.9,1/0.0
ゴーゴージャグラー3,921,6859,-122,30,14,0,1/155.9,1/228.6,1/489.9,1/0.0
ゴーゴージャグラー3,922,3967,-1942,8,11,0,1/208.8,1/495.9,1/360.6,1/0.0
ゴーゴージャグラー3,923,6849,-826,17,29,0,1/148.9,1/402.9,1/236.2,1/0.0
ゴーゴージャグラー3,924,4329,198,20,10,0,1/144.3,1/216.4,1/432.9,1/0.0
ゴーゴージャグラー3,925,6146,849,25,27,0,1/118.2,1/245.8,1/227.6,1/0.0
ゴーゴージャグラー3,926,9069,174,32,39,0,1/127.7,1/283.4,1/232.5,1/0.0
ゴーゴージャグラー3,927,2323,564,14,2,0,1/145.2,1/165.9,1/1161.5,1/0.0
ゴーゴージャグラー3,928,7491,-1081,22,29,0,1/146.9,1/340.5,1/258.3,1/0.0
ゴーゴージャグラー3,929,2386,-1151,5,6,0,1/216.9,1/477.2,1/397.7,1/0.0
