機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,6059,1453,26,21,0,1/128.9,1/233.0,1/288.5,1/0.0
ネオアイムジャグラーEX,882,1145,-424,2,4,0,1/190.8,1/572.5,1/286.2,1/0.0
ネオアイムジャグラーEX,883,4848,41,18,14,0,1/151.5,1/269.3,1/346.3,1/0.0
ネオアイムジャグラーEX,884,3936,-401,15,7,0,1/178.9,1/262.4,1/562.3,1/0.0
ネオアイムジャグラーEX,885,3066,-959,8,9,0,1/180.4,1/383.2,1/340.7,1/0.0
ネオアイムジャグラーEX,886,1602,-878,4,1,0,1/320.4,1/400.5,1/1602.0,1/0.0
ネオアイムジャグラーEX,887,3992,779,20,7,0,1/147.9,1/199.6,1/570.3,1/0.0
ネオアイムジャグラーEX,888,5053,-250,20,9,0,1/174.2,1/252.7,1/561.4,1/0.0
ネオアイムジャグラーEX,889,1100,-529,3,1,0,1/275.0,1/366.7,1/1100.0,1/0.0
ネオアイムジャグラーEX,890,7637,2302,36,24,0,1/127.3,1/212.1,1/318.2,1/0.0
ネオアイムジャグラーEX,891,597,-297,2,0,0,1/298.5,1/298.5,1/0.0,1/0.0
ネオアイムジャグラーEX,892,5435,1081,26,13,0,1/139.4,1/209.0,1/418.1,1/0.0
ネオアイムジャグラーEX,893,1360,-483,4,1,0,1/272.0,1/340.0,1/1360.0,1/0.0
ネオアイムジャグラーEX,894,2158,-1012,4,5,0,1/239.8,1/539.5,1/431.6,1/0.0
ネオアイムジャグラーEX,895,4245,221,17,8,0,1/169.8,1/249.7,1/530.6,1/0.0
ネオアイムジャグラーEX,896,1174,-843,1,2,0,1/391.3,1/1174.0,1/587.0,1/0.0
ネオアイムジャグラーEX,897,4384,-424,16,10,0,1/168.6,1/274.0,1/438.4,1/0.0
ネオアイムジャグラーEX,898,1150,-872,2,1,0,1/383.3,1/575.0,1/1150.0,1/0.0
ネオアイムジャグラーEX,899,5830,110,23,14,0,1/157.6,1/253.5,1/416.4,1/0.0
ネオアイムジャグラーEX,900,7711,895,33,19,0,1/148.3,1/233.7,1/405.8,1/0.0
ネオアイムジャグラーEX,901,4135,-703,14,7,0,1/196.9,1/295.4,1/590.7,1/0.0
ネオアイムジャグラーEX,902,2940,-1105,8,6,0,1/210.0,1/367.5,1/490.0,1/0.0
ネオアイムジャグラーEX,903,2380,-169,11,2,0,1/183.1,1/216.4,1/1190.0,1/0.0
