機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,5279,-99,21,12,0,1/160.0,1/251.4,1/439.9,1/0.0
ネオアイムジャグラーEX,882,3915,942,20,6,0,1/150.6,1/195.8,1/652.5,1/0.0
ネオアイムジャグラーEX,883,3041,-797,10,8,0,1/168.9,1/304.1,1/380.1,1/0.0
ネオアイムジャグラーEX,884,4346,-320,15,12,0,1/161.0,1/289.7,1/362.2,1/0.0
ネオアイムジャグラーEX,885,5694,1453,26,18,0,1/129.4,1/219.0,1/316.3,1/0.0
ネオアイムジャグラーEX,886,1745,-308,6,5,0,1/158.6,1/290.8,1/349.0,1/0.0
ネオアイムジャグラーEX,887,4151,297,16,13,0,1/143.1,1/259.4,1/319.3,1/0.0
ネオアイムジャグラーEX,888,7453,-616,25,26,0,1/146.1,1/298.1,1/286.7,1/0.0
ネオアイムジャグラーEX,889,2647,-174,10,5,0,1/176.5,1/264.7,1/529.4,1/0.0
ネオアイムジャグラーEX,890,5685,29,20,24,0,1/129.2,1/284.2,1/236.9,1/0.0
ネオアイムジャグラーEX,891,1631,-547,5,3,0,1/203.9,1/326.2,1/543.7,1/0.0
ネオアイムジャグラーEX,892,3601,-180,13,11,0,1/150.0,1/277.0,1/327.4,1/0.0
ネオアイムジャグラーEX,893,1079,-529,3,0,0,1/359.7,1/359.7,1/0.0,1/0.0
ネオアイムジャグラーEX,894,7424,1000,31,22,0,1/140.1,1/239.5,1/337.5,1/0.0
ネオアイムジャグラーEX,895,3631,-622,11,7,0,1/201.7,1/330.1,1/518.7,1/0.0
ネオアイムジャグラーEX,896,1812,-1267,3,3,0,1/302.0,1/604.0,1/604.0,1/0.0
ネオアイムジャグラーEX,897,1438,-87,6,3,0,1/159.8,1/239.7,1/479.3,1/0.0
ネオアイムジャグラーEX,898,3179,221,14,5,0,1/167.3,1/227.1,1/635.8,1/0.0
ネオアイムジャグラーEX,899,5309,-58,19,21,0,1/132.7,1/279.4,1/252.8,1/0.0
ネオアイムジャグラーEX,900,3676,-1640,7,10,0,1/216.2,1/525.1,1/367.6,1/0.0
ネオアイムジャグラーEX,901,2629,-110,11,5,0,1/164.3,1/239.0,1/525.8,1/0.0
ネオアイムジャグラーEX,902,6994,-1151,23,16,0,1/179.3,1/304.1,1/437.1,1/0.0
ネオアイムジャグラーEX,903,1667,250,7,5,0,1/138.9,1/238.1,1/333.4,1/0.0
ネオアイムジャグラーEX,904,5987,157,24,15,0,1/153.5,1/249.5,1/399.1,1/0.0
ネオアイムジャグラーEX,905,4657,-378,17,14,0,1/150.2,1/273.9,1/332.6,1/0.0
ネオアイムジャグラーEX,906,4762,1198,23,14,0,1/128.7,1/207.0,1/340.1,1/0.0
ネオアイムジャグラーEX,907,940,-797,1,1,0,1/470.0,1/940.0,1/940.0,1/0.0
ネオアイムジャグラーEX,908,4836,-959,14,16,0,1/161.2,1/345.4,1/302.2,1/0.0
ネオアイムジャグラーEX,909,5165,3605,32,15,0,1/109.9,1/161.4,1/344.3,1/0.0
ネオアイムジャグラーEX,910,425,-273,1,1,0,1/212.5,1/425.0,1/425.0,1/0.0
ネオアイムジャグラーEX,911,5800,2628,28,23,0,1/113.7,1/207.1,1/252.2,1/0.0
ネオアイムジャグラーEX,912,687,-494,1,1,0,1/343.5,1/687.0,1/687.0,1/0.0
ネオアイムジャグラーEX,913,4559,35,17,12,0,1/157.2,1/268.2,1/379.9,1/0.0
ネオアイムジャグラーEX,914,2414,-849,7,5,0,1/201.2,1/344.9,1/482.8,1/0.0
