機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,3034,-436,9,9,0,1/168.6,1/337.1,1/337.1,1/0.0
ネオアイムジャグラーEX,882,3454,1360,18,11,0,1/119.1,1/191.9,1/314.0,1/0.0
ネオアイムジャグラーEX,883,640,41,2,3,0,1/128.0,1/320.0,1/213.3,1/0.0
ネオアイムジャグラーEX,884,406,-227,1,0,0,1/406.0,1/406.0,1/0.0,1/0.0
ネオアイムジャグラーEX,885,290,-203,1,0,0,1/290.0,1/290.0,1/0.0,1/0.0
ネオアイムジャグラーEX,886,5257,709,24,12,0,1/146.0,1/219.0,1/438.1,1/0.0
ネオアイムジャグラーEX,887,494,-378,0,2,0,1/247.0,1/0.0,1/247.0,1/0.0
ネオアイムジャグラーEX,888,5319,640,21,19,0,1/133.0,1/253.3,1/279.9,1/0.0
ネオアイムジャグラーEX,889,666,0,3,1,0,1/166.5,1/222.0,1/666.0,1/0.0
ネオアイムジャグラーEX,890,459,-64,2,0,0,1/229.5,1/229.5,1/0.0,1/0.0
ネオアイムジャグラーEX,891,2406,227,11,7,0,1/133.7,1/218.7,1/343.7,1/0.0
ネオアイムジャグラーEX,892,812,17,4,2,0,1/135.3,1/203.0,1/406.0,1/0.0
ネオアイムジャグラーEX,893,4157,-52,15,11,0,1/159.9,1/277.1,1/377.9,1/0.0
ネオアイムジャグラーEX,894,613,-41,2,2,0,1/153.2,1/306.5,1/306.5,1/0.0
ネオアイムジャグラーEX,895,327,-366,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ネオアイムジャグラーEX,896,3796,-1686,8,10,0,1/210.9,1/474.5,1/379.6,1/0.0
ネオアイムジャグラーEX,897,268,-192,0,1,0,1/268.0,1/0.0,1/268.0,1/0.0
ネオアイムジャグラーEX,898,3623,151,13,13,0,1/139.3,1/278.7,1/278.7,1/0.0
ネオアイムジャグラーEX,899,1588,-110,7,3,0,1/158.8,1/226.9,1/529.3,1/0.0
ネオアイムジャグラーEX,900,2713,-436,11,2,0,1/208.7,1/246.6,1/1356.5,1/0.0
ネオアイムジャグラーEX,901,2287,-169,10,2,0,1/190.6,1/228.7,1/1143.5,1/0.0
ネオアイムジャグラーEX,902,1142,250,5,4,0,1/126.9,1/228.4,1/285.5,1/0.0
ネオアイムジャグラーEX,903,1529,-436,5,2,0,1/218.4,1/305.8,1/764.5,1/0.0
ネオアイムジャグラーEX,904,744,-238,2,2,0,1/186.0,1/372.0,1/372.0,1/0.0
ネオアイムジャグラーEX,905,146,-227,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ネオアイムジャグラーEX,906,3949,2767,24,14,0,1/103.9,1/164.5,1/282.1,1/0.0
ネオアイムジャグラーEX,907,2867,-773,9,8,0,1/168.6,1/318.6,1/358.4,1/0.0
ネオアイムジャグラーEX,908,354,-448,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ネオアイムジャグラーEX,909,2578,-494,9,5,0,1/184.1,1/286.4,1/515.6,1/0.0
ネオアイムジャグラーEX,910,768,-436,2,1,0,1/256.0,1/384.0,1/768.0,1/0.0
ネオアイムジャグラーEX,911,768,-599,1,1,0,1/384.0,1/768.0,1/768.0,1/0.0
ネオアイムジャグラーEX,912,1908,576,10,2,0,1/159.0,1/190.8,1/954.0,1/0.0
ネオアイムジャグラーEX,913,391,-238,1,0,0,1/391.0,1/391.0,1/0.0,1/0.0
ネオアイムジャグラーEX,914,3665,-29,14,10,0,1/152.7,1/261.8,1/366.5,1/0.0
ネオアイムジャグラーEX,915,1744,-285,6,3,0,1/193.8,1/290.7,1/581.3,1/0.0
ネオアイムジャグラーEX,916,260,-285,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ネオアイムジャグラーEX,917,3052,-87,11,8,0,1/160.6,1/277.5,1/381.5,1/0.0
ネオアイムジャグラーEX,918,2088,-366,6,6,0,1/174.0,1/348.0,1/348.0,1/0.0
ネオアイムジャグラーEX,919,4494,-424,15,14,0,1/155.0,1/299.6,1/321.0,1/0.0
ネオアイムジャグラーEX,920,522,-529,0,1,0,1/522.0,1/0.0,1/522.0,1/0.0
ゴーゴージャグラー3,921,3786,-273,14,11,0,1/151.4,1/270.4,1/344.2,1/0.0
ゴーゴージャグラー3,922,1538,-308,4,6,0,1/153.8,1/384.5,1/256.3,1/0.0
ゴーゴージャグラー3,923,1918,-1686,2,5,0,1/274.0,1/959.0,1/383.6,1/0.0
ゴーゴージャグラー3,924,2282,-413,7,6,0,1/175.5,1/326.0,1/380.3,1/0.0
ゴーゴージャグラー3,925,1754,-901,2,8,0,1/175.4,1/877.0,1/219.2,1/0.0
ゴーゴージャグラー3,926,1970,-390,5,10,0,1/131.3,1/394.0,1/197.0,1/0.0
ゴーゴージャグラー3,927,792,785,7,0,0,1/113.1,1/113.1,1/0.0,1/0.0
ゴーゴージャグラー3,928,6813,273,28,22,0,1/136.3,1/243.3,1/309.7,1/0.0
ゴーゴージャグラー3,929,237,227,2,1,0,1/79.0,1/118.5,1/237.0,1/0.0
ゴーゴージャグラー3,930,1331,-657,3,4,0,1/190.1,1/443.7,1/332.8,1/0.0
ゴーゴージャグラー3,931,3774,-401,15,9,0,1/157.2,1/251.6,1/419.3,1/0.0
ゴーゴージャグラー3,932,4635,-494,16,12,0,1/165.5,1/289.7,1/386.2,1/0.0
ゴーゴージャグラー3,933,512,-355,1,0,0,1/512.0,1/512.0,1/0.0,1/0.0
ゴーゴージャグラー3,934,900,-41,4,2,0,1/150.0,1/225.0,1/450.0,1/0.0
ゴーゴージャグラー3,935,3316,238,13,15,0,1/118.4,1/255.1,1/221.1,1/0.0
ゴーゴージャグラー3,936,1840,-448,6,4,0,1/184.0,1/306.7,1/460.0,1/0.0
ゴーゴージャグラー3,937,2131,-715,8,2,0,1/213.1,1/266.4,1/1065.5,1/0.0
ゴーゴージャグラー3,938,1473,587,10,2,0,1/122.8,1/147.3,1/736.5,1/0.0
ゴーゴージャグラー3,939,476,-320,1,0,0,1/476.0,1/476.0,1/0.0,1/0.0
ゴーゴージャグラー3,940,3841,-506,14,11,0,1/153.6,1/274.4,1/349.2,1/0.0
スマスロ北斗の拳,291,1762,-1012,10,4,0,1/125.9,1/176.2,1/440.5,1/0.0
スマスロ北斗の拳,292,278,-308,1,1,0,1/139.0,1/278.0,1/278.0,1/0.0
スマスロ北斗の拳,293,721,297,9,2,0,1/65.5,1/80.1,1/360.5,1/0.0
スマスロ北斗の拳,294,971,-1174,2,2,0,1/242.8,1/485.5,1/485.5,1/0.0
スマスロ北斗の拳,295,1258,587,19,4,0,1/54.7,1/66.2,1/314.5,1/0.0
スマスロ北斗の拳,296,823,-17,9,3,0,1/68.6,1/91.4,1/274.3,1/0.0
スマスロ北斗の拳,297,316,-320,1,1,0,1/158.0,1/316.0,1/316.0,1/0.0
スマスロ北斗の拳,298,573,-494,4,1,0,1/114.6,1/143.2,1/573.0,1/0.0
スマスロ北斗の拳,299,1282,965,23,3,0,1/49.3,1/55.7,1/427.3,1/0.0
スマスロ北斗の拳,300,1141,1547,26,2,0,1/40.8,1/43.9,1/570.5,1/0.0
スマスロ北斗の拳,301,1076,-779,5,2,0,1/153.7,1/215.2,1/538.0,1/0.0
スマスロ北斗の拳,302,739,17,9,2,0,1/67.2,1/82.1,1/369.5,1/0.0
スマスロ北斗の拳,303,496,471,9,2,0,1/45.1,1/55.1,1/248.0,1/0.0
スマスロ北斗の拳,304,3113,-2116,17,10,0,1/115.3,1/183.1,1/311.3,1/0.0
スマスロ北斗の拳,305,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,306,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,307,568,-634,2,1,0,1/189.3,1/284.0,1/568.0,1/0.0
スマスロ北斗の拳,308,244,-238,1,1,0,1/122.0,1/244.0,1/244.0,1/0.0
スマスロ北斗の拳,309,643,1430,20,1,0,1/30.6,1/32.1,1/643.0,1/0.0
スマスロ北斗の拳,310,779,297,10,1,0,1/70.8,1/77.9,1/779.0,1/0.0
ハナハナホウオウ～天翔～-30,641,1459,-576,3,3,0,1/243.2,1/486.3,1/486.3,1/0.0
ハナハナホウオウ～天翔～-30,642,338,-413,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,643,3204,41,10,11,0,1/152.6,1/320.4,1/291.3,1/0.0
ハナハナホウオウ～天翔～-30,644,568,145,3,2,0,1/113.6,1/189.3,1/284.0,1/0.0
ハナハナホウオウ～天翔～-30,645,1755,227,6,5,0,1/159.5,1/292.5,1/351.0,1/0.0
ハナハナホウオウ～天翔～-30,646,1426,250,8,1,0,1/158.4,1/178.2,1/1426.0,1/0.0
ハナハナホウオウ～天翔～-30,647,2376,355,8,8,0,1/148.5,1/297.0,1/297.0,1/0.0
ハナハナホウオウ～天翔～-30,648,68,-134,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,649,423,-459,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,650,717,-564,1,1,0,1/358.5,1/717.0,1/717.0,1/0.0
ハナハナホウオウ～天翔～-30,671,50,-70,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,672,821,-506,1,2,0,1/273.7,1/821.0,1/410.5,1/0.0
ハナハナホウオウ～天翔～-30,673,105,-145,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,674,1697,756,9,5,0,1/121.2,1/188.6,1/339.4,1/0.0
ハナハナホウオウ～天翔～-30,675,153,-227,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,676,1809,-285,5,6,0,1/164.5,1/361.8,1/301.5,1/0.0
ハナハナホウオウ～天翔～-30,677,447,-110,1,1,0,1/223.5,1/447.0,1/447.0,1/0.0
ハナハナホウオウ～天翔～-30,678,1523,-366,4,6,0,1/152.3,1/380.8,1/253.8,1/0.0
ハナハナホウオウ～天翔～-30,679,2601,-587,8,6,0,1/185.8,1/325.1,1/433.5,1/0.0
ハナハナホウオウ～天翔～-30,680,1501,-599,2,5,0,1/214.4,1/750.5,1/300.2,1/0.0
ファンキージャグラー2,841,2072,-1174,3,4,0,1/296.0,1/690.7,1/518.0,1/0.0
ファンキージャグラー2,842,1792,-297,8,1,0,1/199.1,1/224.0,1/1792.0,1/0.0
ファンキージャグラー2,843,774,-529,2,0,0,1/387.0,1/387.0,1/0.0,1/0.0
ファンキージャグラー2,844,1047,-820,1,2,0,1/349.0,1/1047.0,1/523.5,1/0.0
ファンキージャグラー2,845,1901,-1221,3,4,0,1/271.6,1/633.7,1/475.2,1/0.0
ファンキージャグラー2,846,1064,-366,3,0,0,1/354.7,1/354.7,1/0.0,1/0.0
ファンキージャグラー2,847,668,-552,1,1,0,1/334.0,1/668.0,1/668.0,1/0.0
ファンキージャグラー2,848,1238,-355,4,1,0,1/247.6,1/309.5,1/1238.0,1/0.0
ファンキージャグラー2,849,2771,52,11,7,0,1/153.9,1/251.9,1/395.9,1/0.0
ファンキージャグラー2,850,642,-413,1,1,0,1/321.0,1/642.0,1/642.0,1/0.0
ファンキージャグラー2,851,2224,145,8,8,0,1/139.0,1/278.0,1/278.0,1/0.0
ファンキージャグラー2,852,2035,430,9,4,0,1/156.5,1/226.1,1/508.8,1/0.0
ファンキージャグラー2,853,939,-576,2,1,0,1/313.0,1/469.5,1/939.0,1/0.0
ファンキージャグラー2,854,2179,-1012,4,7,0,1/198.1,1/544.8,1/311.3,1/0.0
ファンキージャグラー2,855,626,-238,2,0,0,1/313.0,1/313.0,1/0.0,1/0.0
ファンキージャグラー2,856,438,-320,1,0,0,1/438.0,1/438.0,1/0.0,1/0.0
ファンキージャグラー2,857,4552,1314,22,11,0,1/137.9,1/206.9,1/413.8,1/0.0
ファンキージャグラー2,858,1276,99,6,1,0,1/182.3,1/212.7,1/1276.0,1/0.0
ファンキージャグラー2,859,2243,1314,13,9,0,1/102.0,1/172.5,1/249.2,1/0.0
ファンキージャグラー2,860,2333,-599,7,6,0,1/179.5,1/333.3,1/388.8,1/0.0
マイジャグラーV,861,4540,-738,13,13,0,1/174.6,1/349.2,1/349.2,1/0.0
マイジャグラーV,862,2260,-453,10,2,0,1/188.3,1/226.0,1/1130.0,1/0.0
マイジャグラーV,863,2818,-1058,6,7,0,1/216.8,1/469.7,1/402.6,1/0.0
