機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,4461,849,18,15,0,1/135.2,1/247.8,1/297.4,1/0.0
ネオアイムジャグラーEX,882,6801,826,31,16,0,1/144.7,1/219.4,1/425.1,1/0.0
ネオアイムジャグラーEX,883,4653,-762,14,16,0,1/155.1,1/332.4,1/290.8,1/0.0
ネオアイムジャグラーEX,884,7528,3093,38,25,0,1/119.5,1/198.1,1/301.1,1/0.0
ネオアイムジャグラーEX,885,1619,-1081,1,7,0,1/202.4,1/1619.0,1/231.3,1/0.0
ネオアイムジャグラーEX,886,7452,-517,20,38,0,1/128.5,1/372.6,1/196.1,1/0.0
ネオアイムジャグラーEX,887,1924,-541,7,3,0,1/192.4,1/274.9,1/641.3,1/0.0
ネオアイムジャグラーEX,888,1873,-1360,2,4,0,1/312.2,1/936.5,1/468.2,1/0.0
ネオアイムジャグラーEX,889,1729,-715,4,3,0,1/247.0,1/432.2,1/576.3,1/0.0
ネオアイムジャグラーEX,890,2933,-517,9,6,0,1/195.5,1/325.9,1/488.8,1/0.0
ネオアイムジャグラーEX,891,5391,1698,24,21,0,1/119.8,1/224.6,1/256.7,1/0.0
ネオアイムジャグラーEX,892,6035,151,23,18,0,1/147.2,1/262.4,1/335.3,1/0.0
ネオアイムジャグラーEX,893,3283,-587,11,5,0,1/205.2,1/298.5,1/656.6,1/0.0
ネオアイムジャグラーEX,894,1158,-378,3,4,0,1/165.4,1/386.0,1/289.5,1/0.0
ネオアイムジャグラーEX,895,2669,-1128,5,11,0,1/166.8,1/533.8,1/242.6,1/0.0
ネオアイムジャグラーEX,896,8384,2023,35,31,0,1/127.0,1/239.5,1/270.5,1/0.0
ネオアイムジャグラーEX,897,1718,122,8,2,0,1/171.8,1/214.8,1/859.0,1/0.0
ネオアイムジャグラーEX,898,3897,314,15,7,0,1/177.1,1/259.8,1/556.7,1/0.0
ネオアイムジャグラーEX,899,2603,-355,7,8,0,1/173.5,1/371.9,1/325.4,1/0.0
ネオアイムジャグラーEX,900,4774,1291,24,11,0,1/136.4,1/198.9,1/434.0,1/0.0
ネオアイムジャグラーEX,901,2996,-267,9,10,0,1/157.7,1/332.9,1/299.6,1/0.0
ネオアイムジャグラーEX,902,4993,866,22,14,0,1/138.7,1/227.0,1/356.6,1/0.0
ネオアイムジャグラーEX,903,4156,-337,15,10,0,1/166.2,1/277.1,1/415.6,1/0.0
ネオアイムジャグラーEX,904,750,-622,1,0,0,1/750.0,1/750.0,1/0.0,1/0.0
ネオアイムジャグラーEX,905,5229,2814,28,20,0,1/108.9,1/186.8,1/261.4,1/0.0
ネオアイムジャグラーEX,906,5007,779,23,16,0,1/128.4,1/217.7,1/312.9,1/0.0
ネオアイムジャグラーEX,907,3922,593,18,8,0,1/150.8,1/217.9,1/490.2,1/0.0
ネオアイムジャグラーEX,908,547,-599,0,1,0,1/547.0,1/0.0,1/547.0,1/0.0
ネオアイムジャグラーEX,909,6585,500,24,28,0,1/126.6,1/274.4,1/235.2,1/0.0
ネオアイムジャグラーEX,910,1791,-1012,4,3,0,1/255.9,1/447.8,1/597.0,1/0.0
ネオアイムジャグラーEX,911,3293,-459,13,5,0,1/182.9,1/253.3,1/658.6,1/0.0
ネオアイムジャグラーEX,912,3729,-87,14,8,0,1/169.5,1/266.4,1/466.1,1/0.0
ネオアイムジャグラーEX,913,3020,1849,20,5,0,1/120.8,1/151.0,1/604.0,1/0.0
ネオアイムジャグラーEX,914,2664,273,12,6,0,1/148.0,1/222.0,1/444.0,1/0.0
ネオアイムジャグラーEX,915,4797,-494,16,13,0,1/165.4,1/299.8,1/369.0,1/0.0
ネオアイムジャグラーEX,916,1338,-703,3,2,0,1/267.6,1/446.0,1/669.0,1/0.0
ネオアイムジャグラーEX,917,4501,0,17,11,0,1/160.8,1/264.8,1/409.2,1/0.0
ネオアイムジャグラーEX,918,3387,-180,13,9,0,1/154.0,1/260.5,1/376.3,1/0.0
ネオアイムジャグラーEX,919,3143,-1337,6,11,0,1/184.9,1/523.8,1/285.7,1/0.0
ネオアイムジャグラーEX,920,6372,-291,20,25,0,1/141.6,1/318.6,1/254.9,1/0.0
ゴーゴージャグラー3,921,5479,314,22,17,0,1/140.5,1/249.0,1/322.3,1/0.0
ゴーゴージャグラー3,922,2785,669,15,3,0,1/154.7,1/185.7,1/928.3,1/0.0
ゴーゴージャグラー3,923,2352,-1058,6,4,0,1/235.2,1/392.0,1/588.0,1/0.0
ゴーゴージャグラー3,924,1367,-320,5,2,0,1/195.3,1/273.4,1/683.5,1/0.0
ゴーゴージャグラー3,925,3252,169,15,7,0,1/147.8,1/216.8,1/464.6,1/0.0
ゴーゴージャグラー3,926,4745,-203,19,12,0,1/153.1,1/249.7,1/395.4,1/0.0
ゴーゴージャグラー3,927,1506,-680,3,6,0,1/167.3,1/502.0,1/251.0,1/0.0
ゴーゴージャグラー3,928,6490,1047,28,20,0,1/135.2,1/231.8,1/324.5,1/0.0
ゴーゴージャグラー3,929,1191,-808,2,3,0,1/238.2,1/595.5,1/397.0,1/0.0
ゴーゴージャグラー3,930,3405,1244,16,17,0,1/103.2,1/212.8,1/200.3,1/0.0
ゴーゴージャグラー3,931,7352,2535,35,32,0,1/109.7,1/210.1,1/229.8,1/0.0
ゴーゴージャグラー3,932,1360,-703,2,4,0,1/226.7,1/680.0,1/340.0,1/0.0
ゴーゴージャグラー3,933,6217,-81,24,17,0,1/151.6,1/259.0,1/365.7,1/0.0
ゴーゴージャグラー3,934,6068,-913,19,22,0,1/148.0,1/319.4,1/275.8,1/0.0
ゴーゴージャグラー3,935,1225,122,6,1,0,1/175.0,1/204.2,1/1225.0,1/0.0
ゴーゴージャグラー3,936,4007,-1616,10,14,0,1/167.0,1/400.7,1/286.2,1/0.0
ゴーゴージャグラー3,937,766,-459,2,1,0,1/255.3,1/383.0,1/766.0,1/0.0
ゴーゴージャグラー3,938,8385,663,30,35,0,1/129.0,1/279.5,1/239.6,1/0.0
ゴーゴージャグラー3,939,1296,-262,4,3,0,1/185.1,1/324.0,1/432.0,1/0.0
ゴーゴージャグラー3,940,3654,-727,15,4,0,1/192.3,1/243.6,1/913.5,1/0.0
スマスロ北斗の拳,291,869,541,13,2,0,1/57.9,1/66.8,1/434.5,1/0.0
スマスロ北斗の拳,292,910,-634,4,1,0,1/182.0,1/227.5,1/910.0,1/0.0
スマスロ北斗の拳,293,1016,192,10,4,0,1/72.6,1/101.6,1/254.0,1/0.0
スマスロ北斗の拳,294,2668,640,34,12,0,1/58.0,1/78.5,1/222.3,1/0.0
スマスロ北斗の拳,295,2158,11930,105,4,0,1/19.8,1/20.6,1/539.5,1/0.0
スマスロ北斗の拳,296,4578,3558,79,14,0,1/49.2,1/57.9,1/327.0,1/0.0
スマスロ北斗の拳,297,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,298,1052,-267,10,2,0,1/87.7,1/105.2,1/526.0,1/0.0
スマスロ北斗の拳,299,905,-773,4,1,0,1/181.0,1/226.2,1/905.0,1/0.0
スマスロ北斗の拳,300,1935,-2209,5,2,0,1/276.4,1/387.0,1/967.5,1/0.0
スマスロ北斗の拳,301,1067,-762,5,2,0,1/152.4,1/213.4,1/533.5,1/0.0
スマスロ北斗の拳,302,1770,-1477,9,4,0,1/136.2,1/196.7,1/442.5,1/0.0
スマスロ北斗の拳,303,3773,-1698,25,9,0,1/111.0,1/150.9,1/419.2,1/0.0
スマスロ北斗の拳,304,7211,3651,103,27,0,1/55.5,1/70.0,1/267.1,1/0.0
スマスロ北斗の拳,305,361,-343,2,1,0,1/120.3,1/180.5,1/361.0,1/0.0
スマスロ北斗の拳,306,1411,855,22,4,0,1/54.3,1/64.1,1/352.8,1/0.0
スマスロ北斗の拳,307,525,-110,4,1,0,1/105.0,1/131.2,1/525.0,1/0.0
スマスロ北斗の拳,308,365,424,7,2,0,1/40.6,1/52.1,1/182.5,1/0.0
