機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,2331,-64,11,2,0,1/179.3,1/211.9,1/1165.5,1/0.0
ネオアイムジャグラーEX,882,2066,1244,10,10,0,1/103.3,1/206.6,1/206.6,1/0.0
ネオアイムジャグラーEX,883,3196,738,15,9,0,1/133.2,1/213.1,1/355.1,1/0.0
ネオアイムジャグラーEX,884,1326,262,7,2,0,1/147.3,1/189.4,1/663.0,1/0.0
ネオアイムジャグラーEX,885,4359,1651,24,10,0,1/128.2,1/181.6,1/435.9,1/0.0
ネオアイムジャグラーEX,886,1197,-331,3,3,0,1/199.5,1/399.0,1/399.0,1/0.0
ネオアイムジャグラーEX,887,1042,-541,3,0,0,1/347.3,1/347.3,1/0.0,1/0.0
ネオアイムジャグラーEX,888,698,-366,2,1,0,1/232.7,1/349.0,1/698.0,1/0.0
ネオアイムジャグラーEX,889,1527,-599,4,3,0,1/218.1,1/381.8,1/509.0,1/0.0
ネオアイムジャグラーEX,890,1882,471,8,9,0,1/110.7,1/235.2,1/209.1,1/0.0
ネオアイムジャグラーEX,891,1105,-471,3,2,0,1/221.0,1/368.3,1/552.5,1/0.0
ネオアイムジャグラーEX,892,2178,180,8,6,0,1/155.6,1/272.2,1/363.0,1/0.0
ネオアイムジャグラーEX,893,809,-448,2,0,0,1/404.5,1/404.5,1/0.0,1/0.0
ネオアイムジャグラーEX,894,3659,-1012,12,6,0,1/203.3,1/304.9,1/609.8,1/0.0
ネオアイムジャグラーEX,895,2262,-366,6,9,0,1/150.8,1/377.0,1/251.3,1/0.0
ネオアイムジャグラーEX,896,648,-366,1,2,0,1/216.0,1/648.0,1/324.0,1/0.0
ネオアイムジャグラーEX,897,799,-645,1,1,0,1/399.5,1/799.0,1/799.0,1/0.0
ネオアイムジャグラーEX,898,4747,2116,27,9,0,1/131.9,1/175.8,1/527.4,1/0.0
ネオアイムジャグラーEX,899,1423,-378,4,5,0,1/158.1,1/355.8,1/284.6,1/0.0
ネオアイムジャグラーEX,900,4566,529,21,10,0,1/147.3,1/217.4,1/456.6,1/0.0
ネオアイムジャグラーEX,901,915,-320,3,1,0,1/228.8,1/305.0,1/915.0,1/0.0
ネオアイムジャグラーEX,902,791,-541,1,2,0,1/263.7,1/791.0,1/395.5,1/0.0
ネオアイムジャグラーEX,903,551,-308,1,0,0,1/551.0,1/551.0,1/0.0,1/0.0
ネオアイムジャグラーEX,904,4584,2349,26,12,0,1/120.6,1/176.3,1/382.0,1/0.0
ネオアイムジャグラーEX,905,2182,-1547,3,5,0,1/272.8,1/727.3,1/436.4,1/0.0
ネオアイムジャグラーEX,906,382,-483,0,1,0,1/382.0,1/0.0,1/382.0,1/0.0
ネオアイムジャグラーEX,907,5193,942,24,15,0,1/133.2,1/216.4,1/346.2,1/0.0
ネオアイムジャグラーEX,908,1928,599,11,2,0,1/148.3,1/175.3,1/964.0,1/0.0
ネオアイムジャグラーEX,909,554,-308,1,0,0,1/554.0,1/554.0,1/0.0,1/0.0
ネオアイムジャグラーEX,910,3911,215,17,8,0,1/156.4,1/230.1,1/488.9,1/0.0
ネオアイムジャグラーEX,911,1540,-843,2,6,0,1/192.5,1/770.0,1/256.7,1/0.0
ネオアイムジャグラーEX,912,567,17,2,1,0,1/189.0,1/283.5,1/567.0,1/0.0
ネオアイムジャグラーEX,913,6080,-314,21,17,0,1/160.0,1/289.5,1/357.6,1/0.0
ネオアイムジャグラーEX,914,1229,-110,3,6,0,1/136.6,1/409.7,1/204.8,1/0.0
ネオアイムジャグラーEX,915,740,-273,2,1,0,1/246.7,1/370.0,1/740.0,1/0.0
ネオアイムジャグラーEX,916,2102,-610,5,6,0,1/191.1,1/420.4,1/350.3,1/0.0
ネオアイムジャグラーEX,917,2508,-297,8,7,0,1/167.2,1/313.5,1/358.3,1/0.0
ネオアイムジャグラーEX,918,2227,599,11,4,0,1/148.5,1/202.5,1/556.8,1/0.0
ネオアイムジャグラーEX,919,707,-110,3,0,0,1/235.7,1/235.7,1/0.0,1/0.0
ネオアイムジャグラーEX,920,3681,541,17,9,0,1/141.6,1/216.5,1/409.0,1/0.0
ゴーゴージャグラー3,921,3600,-145,11,17,0,1/128.6,1/327.3,1/211.8,1/0.0
ゴーゴージャグラー3,922,2528,-703,8,3,0,1/229.8,1/316.0,1/842.7,1/0.0
ゴーゴージャグラー3,923,865,-250,3,1,0,1/216.2,1/288.3,1/865.0,1/0.0
ゴーゴージャグラー3,924,901,-680,1,2,0,1/300.3,1/901.0,1/450.5,1/0.0
ゴーゴージャグラー3,925,3874,-17,14,15,0,1/133.6,1/276.7,1/258.3,1/0.0
ゴーゴージャグラー3,926,388,-169,1,0,0,1/388.0,1/388.0,1/0.0,1/0.0
ゴーゴージャグラー3,927,631,-215,2,2,0,1/157.8,1/315.5,1/315.5,1/0.0
ゴーゴージャグラー3,928,6178,1058,27,26,0,1/116.6,1/228.8,1/237.6,1/0.0
ゴーゴージャグラー3,929,74,-72,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,930,1199,134,5,4,0,1/133.2,1/239.8,1/299.8,1/0.0
ゴーゴージャグラー3,931,6792,81,26,27,0,1/128.2,1/261.2,1/251.6,1/0.0
ゴーゴージャグラー3,932,1375,-29,6,3,0,1/152.8,1/229.2,1/458.3,1/0.0
ゴーゴージャグラー3,933,535,-192,1,3,0,1/133.8,1/535.0,1/178.3,1/0.0
ゴーゴージャグラー3,934,599,-343,0,4,0,1/149.8,1/0.0,1/149.8,1/0.0
ゴーゴージャグラー3,935,6090,-320,21,22,0,1/141.6,1/290.0,1/276.8,1/0.0
ゴーゴージャグラー3,936,384,17,2,1,0,1/128.0,1/192.0,1/384.0,1/0.0
ゴーゴージャグラー3,937,2243,-157,10,6,0,1/140.2,1/224.3,1/373.8,1/0.0
ゴーゴージャグラー3,938,1389,0,6,5,0,1/126.3,1/231.5,1/277.8,1/0.0
ゴーゴージャグラー3,939,1443,-76,6,3,0,1/160.3,1/240.5,1/481.0,1/0.0
ゴーゴージャグラー3,940,2423,-1314,6,6,0,1/201.9,1/403.8,1/403.8,1/0.0
スマスロ北斗の拳,291,3414,-866,31,6,0,1/92.3,1/110.1,1/569.0,1/0.0
スマスロ北斗の拳,292,2403,-2023,12,4,0,1/150.2,1/200.2,1/600.8,1/0.0
スマスロ北斗の拳,293,3670,-616,36,9,0,1/81.6,1/101.9,1/407.8,1/0.0
スマスロ北斗の拳,294,3474,-1314,24,11,0,1/99.3,1/144.8,1/315.8,1/0.0
スマスロ北斗の拳,295,4629,-1884,35,12,0,1/98.5,1/132.3,1/385.8,1/0.0
スマスロ北斗の拳,296,4683,267,56,15,0,1/66.0,1/83.6,1/312.2,1/0.0
スマスロ北斗の拳,297,1223,-1012,6,3,0,1/135.9,1/203.8,1/407.7,1/0.0
スマスロ北斗の拳,298,5641,2256,73,17,0,1/62.7,1/77.3,1/331.8,1/0.0
スマスロ北斗の拳,299,1314,-936,6,2,0,1/164.2,1/219.0,1/657.0,1/0.0
スマスロ北斗の拳,300,2538,-1651,16,3,0,1/133.6,1/158.6,1/846.0,1/0.0
スマスロ北斗の拳,301,2576,4500,64,6,0,1/36.8,1/40.2,1/429.3,1/0.0
スマスロ北斗の拳,302,6590,-2907,47,21,0,1/96.9,1/140.2,1/313.8,1/0.0
スマスロ北斗の拳,303,1718,-1593,5,4,0,1/190.9,1/343.6,1/429.5,1/0.0
スマスロ北斗の拳,304,6372,442,71,27,0,1/65.0,1/89.7,1/236.0,1/0.0
スマスロ北斗の拳,305,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,306,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,307,1201,430,20,2,0,1/54.6,1/60.0,1/600.5,1/0.0
スマスロ北斗の拳,308,4390,-384,45,14,0,1/74.4,1/97.6,1/313.6,1/0.0
スマスロ北斗の拳,309,1741,-506,15,3,0,1/96.7,1/116.1,1/580.3,1/0.0
スマスロ北斗の拳,310,7404,4023,104,25,0,1/57.4,1/71.2,1/296.2,1/0.0
ファンキージャグラー2,841,1627,-413,5,3,0,1/203.4,1/325.4,1/542.3,1/0.0
ファンキージャグラー2,842,2640,1012,16,6,0,1/120.0,1/165.0,1/440.0,1/0.0
ファンキージャグラー2,843,843,-297,3,0,0,1/281.0,1/281.0,1/0.0,1/0.0
ファンキージャグラー2,844,1962,-273,8,2,0,1/196.2,1/245.2,1/981.0,1/0.0
ファンキージャグラー2,845,835,-308,2,2,0,1/208.8,1/417.5,1/417.5,1/0.0
ファンキージャグラー2,846,634,-413,1,1,0,1/317.0,1/634.0,1/634.0,1/0.0
ファンキージャグラー2,847,4981,2860,31,14,0,1/110.7,1/160.7,1/355.8,1/0.0
ファンキージャグラー2,848,400,-227,1,1,0,1/200.0,1/400.0,1/400.0,1/0.0
