機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,5360,430,21,14,0,1/153.1,1/255.2,1/382.9,1/0.0
ネオアイムジャグラーEX,882,1521,-506,4,2,0,1/253.5,1/380.2,1/760.5,1/0.0
ネオアイムジャグラーEX,883,3508,-541,11,8,0,1/184.6,1/318.9,1/438.5,1/0.0
ネオアイムジャグラーEX,884,1938,17,7,6,0,1/149.1,1/276.9,1/323.0,1/0.0
ネオアイムジャグラーEX,885,5447,802,25,13,0,1/143.3,1/217.9,1/419.0,1/0.0
ネオアイムジャグラーEX,886,3392,1128,17,8,0,1/135.7,1/199.5,1/424.0,1/0.0
ネオアイムジャグラーEX,887,1838,-17,7,4,0,1/167.1,1/262.6,1/459.5,1/0.0
ネオアイムジャグラーEX,888,5636,1267,27,12,0,1/144.5,1/208.7,1/469.7,1/0.0
ネオアイムジャグラーEX,889,851,-924,0,1,0,1/851.0,1/0.0,1/851.0,1/0.0
ネオアイムジャグラーEX,890,4974,-81,19,15,0,1/146.3,1/261.8,1/331.6,1/0.0
ネオアイムジャグラーEX,891,3443,-645,12,10,0,1/156.5,1/286.9,1/344.3,1/0.0
ネオアイムジャグラーEX,892,4177,1640,25,6,0,1/134.7,1/167.1,1/696.2,1/0.0
ネオアイムジャグラーEX,893,1519,-1105,2,1,0,1/506.3,1/759.5,1/1519.0,1/0.0
ネオアイムジャグラーEX,894,2365,-262,10,1,0,1/215.0,1/236.5,1/2365.0,1/0.0
ネオアイムジャグラーEX,895,967,-750,2,1,0,1/322.3,1/483.5,1/967.0,1/0.0
ネオアイムジャグラーEX,896,7739,1756,36,23,0,1/131.2,1/215.0,1/336.5,1/0.0
ネオアイムジャグラーEX,897,1565,-424,6,1,0,1/223.6,1/260.8,1/1565.0,1/0.0
ネオアイムジャグラーEX,898,5033,-1035,15,13,0,1/179.8,1/335.5,1/387.2,1/0.0
ネオアイムジャグラーEX,899,1393,-1291,1,3,0,1/348.2,1/1393.0,1/464.3,1/0.0
ネオアイムジャグラーEX,900,4502,-308,16,14,0,1/150.1,1/281.4,1/321.6,1/0.0
ネオアイムジャグラーEX,901,4179,157,17,10,0,1/154.8,1/245.8,1/417.9,1/0.0
ネオアイムジャグラーEX,902,3648,448,15,10,0,1/145.9,1/243.2,1/364.8,1/0.0
ネオアイムジャグラーEX,903,3709,436,15,10,0,1/148.4,1/247.3,1/370.9,1/0.0
ネオアイムジャグラーEX,904,1489,-1058,3,1,0,1/372.2,1/496.3,1/1489.0,1/0.0
ネオアイムジャグラーEX,905,3335,-1267,9,7,0,1/208.4,1/370.6,1/476.4,1/0.0
ネオアイムジャグラーEX,906,1968,-413,7,2,0,1/218.7,1/281.1,1/984.0,1/0.0
ネオアイムジャグラーEX,907,2546,-320,9,7,0,1/159.1,1/282.9,1/363.7,1/0.0
ネオアイムジャグラーEX,908,803,-413,2,0,0,1/401.5,1/401.5,1/0.0,1/0.0
ネオアイムジャグラーEX,909,5319,238,21,18,0,1/136.4,1/253.3,1/295.5,1/0.0
ネオアイムジャグラーEX,910,2825,384,14,4,0,1/156.9,1/201.8,1/706.2,1/0.0
ネオアイムジャグラーEX,911,2107,-529,6,5,0,1/191.5,1/351.2,1/421.4,1/0.0
ネオアイムジャグラーEX,912,5111,849,20,19,0,1/131.1,1/255.6,1/269.0,1/0.0
ネオアイムジャグラーEX,913,2408,-366,8,6,0,1/172.0,1/301.0,1/401.3,1/0.0
ネオアイムジャグラーEX,914,2687,-1267,6,7,0,1/206.7,1/447.8,1/383.9,1/0.0
ネオアイムジャグラーEX,915,3530,151,14,8,0,1/160.5,1/252.1,1/441.2,1/0.0
ネオアイムジャグラーEX,916,3763,-1942,7,10,0,1/221.4,1/537.6,1/376.3,1/0.0
ネオアイムジャグラーEX,917,4329,81,15,15,0,1/144.3,1/288.6,1/288.6,1/0.0
ネオアイムジャグラーEX,918,1880,-576,6,3,0,1/208.9,1/313.3,1/626.7,1/0.0
ネオアイムジャグラーEX,919,6531,919,26,27,0,1/123.2,1/251.2,1/241.9,1/0.0
ネオアイムジャグラーEX,920,2555,-198,11,3,0,1/182.5,1/232.3,1/851.7,1/0.0
ゴーゴージャグラー3,921,6202,-81,27,13,0,1/155.1,1/229.7,1/477.1,1/0.0
ゴーゴージャグラー3,922,3450,-1314,10,7,0,1/202.9,1/345.0,1/492.9,1/0.0
ゴーゴージャグラー3,923,5503,-2070,11,21,0,1/172.0,1/500.3,1/262.0,1/0.0
ゴーゴージャグラー3,924,6285,1698,29,25,0,1/116.4,1/216.7,1/251.4,1/0.0
ゴーゴージャグラー3,925,4321,-122,17,10,0,1/160.0,1/254.2,1/432.1,1/0.0
ゴーゴージャグラー3,926,5788,192,26,15,0,1/141.2,1/222.6,1/385.9,1/0.0
ゴーゴージャグラー3,927,3902,-541,15,7,0,1/177.4,1/260.1,1/557.4,1/0.0
ゴーゴージャグラー3,928,3779,785,19,10,0,1/130.3,1/198.9,1/377.9,1/0.0
ゴーゴージャグラー3,929,1240,-1198,2,1,0,1/413.3,1/620.0,1/1240.0,1/0.0
ゴーゴージャグラー3,930,5470,-587,16,22,0,1/143.9,1/341.9,1/248.6,1/0.0
ゴーゴージャグラー3,931,3238,-529,11,8,0,1/170.4,1/294.4,1/404.8,1/0.0
ゴーゴージャグラー3,932,4152,-506,15,15,0,1/138.4,1/276.8,1/276.8,1/0.0
ゴーゴージャグラー3,933,1439,-436,5,2,0,1/205.6,1/287.8,1/719.5,1/0.0
ゴーゴージャグラー3,934,4055,-285,15,9,0,1/169.0,1/270.3,1/450.6,1/0.0
ゴーゴージャグラー3,935,2722,-64,9,11,0,1/136.1,1/302.4,1/247.5,1/0.0
ゴーゴージャグラー3,936,2686,-913,8,6,0,1/191.9,1/335.8,1/447.7,1/0.0
ゴーゴージャグラー3,937,3913,203,15,11,0,1/150.5,1/260.9,1/355.7,1/0.0
ゴーゴージャグラー3,938,2255,-901,5,7,0,1/187.9,1/451.0,1/322.1,1/0.0
ゴーゴージャグラー3,939,8159,-355,33,19,0,1/156.9,1/247.2,1/429.4,1/0.0
ゴーゴージャグラー3,940,4466,826,20,17,0,1/120.7,1/223.3,1/262.7,1/0.0
スマスロ北斗の拳,291,1679,-773,12,4,0,1/104.9,1/139.9,1/419.8,1/0.0
スマスロ北斗の拳,292,1952,-1477,10,6,0,1/122.0,1/195.2,1/325.3,1/0.0
スマスロ北斗の拳,293,2625,-1000,22,3,0,1/105.0,1/119.3,1/875.0,1/0.0
スマスロ北斗の拳,294,1607,-169,16,4,0,1/80.3,1/100.4,1/401.8,1/0.0
スマスロ北斗の拳,295,2111,-1105,13,3,0,1/131.9,1/162.4,1/703.7,1/0.0
スマスロ北斗の拳,296,3087,-1849,20,6,0,1/118.7,1/154.3,1/514.5,1/0.0
スマスロ北斗の拳,297,1004,-610,6,3,0,1/111.6,1/167.3,1/334.7,1/0.0
スマスロ北斗の拳,298,1940,-715,15,4,0,1/102.1,1/129.3,1/485.0,1/0.0
スマスロ北斗の拳,299,2310,-826,18,4,0,1/105.0,1/128.3,1/577.5,1/0.0
スマスロ北斗の拳,300,4393,1977,67,13,0,1/54.9,1/65.6,1/337.9,1/0.0
スマスロ北斗の拳,301,1654,1930,37,5,0,1/39.4,1/44.7,1/330.8,1/0.0
スマスロ北斗の拳,302,4192,-2023,31,10,0,1/102.2,1/135.2,1/419.2,1/0.0
スマスロ北斗の拳,303,1606,-709,12,4,0,1/100.4,1/133.8,1/401.5,1/0.0
スマスロ北斗の拳,304,3339,2116,56,9,0,1/51.4,1/59.6,1/371.0,1/0.0
