機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,8118,2442,36,30,0,1/123.0,1/225.5,1/270.6,1/0.0
ネオアイムジャグラーEX,882,4752,1826,24,18,0,1/113.1,1/198.0,1/264.0,1/0.0
ネオアイムジャグラーEX,883,5617,-500,19,17,0,1/156.0,1/295.6,1/330.4,1/0.0
ネオアイムジャグラーEX,884,6653,640,28,21,0,1/135.8,1/237.6,1/316.8,1/0.0
ネオアイムジャグラーEX,885,8050,250,26,33,0,1/136.4,1/309.6,1/243.9,1/0.0
ネオアイムジャグラーEX,886,1199,-494,2,4,0,1/199.8,1/599.5,1/299.8,1/0.0
ネオアイムジャグラーEX,887,7816,3465,38,38,0,1/102.8,1/205.7,1/205.7,1/0.0
ネオアイムジャグラーEX,888,4143,965,18,14,0,1/129.5,1/230.2,1/295.9,1/0.0
ネオアイムジャグラーEX,889,5106,1791,24,21,0,1/113.5,1/212.8,1/243.1,1/0.0
ネオアイムジャグラーEX,890,1644,-448,4,3,0,1/234.9,1/411.0,1/548.0,1/0.0
ネオアイムジャグラーEX,891,5811,-1663,13,19,0,1/181.6,1/447.0,1/305.8,1/0.0
ネオアイムジャグラーEX,892,3647,238,13,12,0,1/145.9,1/280.5,1/303.9,1/0.0
ネオアイムジャグラーEX,893,4111,-785,12,13,0,1/164.4,1/342.6,1/316.2,1/0.0
ネオアイムジャグラーEX,894,7725,2767,32,44,0,1/101.6,1/241.4,1/175.6,1/0.0
ネオアイムジャグラーEX,895,7098,663,25,30,0,1/129.1,1/283.9,1/236.6,1/0.0
ネオアイムジャグラーEX,896,5650,-587,15,25,0,1/141.2,1/376.7,1/226.0,1/0.0
ネオアイムジャグラーEX,897,3311,1267,18,8,0,1/127.3,1/183.9,1/413.9,1/0.0
ネオアイムジャグラーEX,898,5738,-192,23,11,0,1/168.8,1/249.5,1/521.6,1/0.0
ネオアイムジャグラーEX,899,2143,-494,6,5,0,1/194.8,1/357.2,1/428.6,1/0.0
ネオアイムジャグラーEX,900,7240,1756,32,23,0,1/131.6,1/226.2,1/314.8,1/0.0
ネオアイムジャグラーEX,901,8741,2116,34,42,0,1/115.0,1/257.1,1/208.1,1/0.0
ネオアイムジャグラーEX,902,2527,-901,4,11,0,1/168.5,1/631.8,1/229.7,1/0.0
ネオアイムジャグラーEX,903,3389,273,14,10,0,1/141.2,1/242.1,1/338.9,1/0.0
ネオアイムジャグラーEX,904,5142,-669,15,17,0,1/160.7,1/342.8,1/302.5,1/0.0
ネオアイムジャグラーEX,905,3093,-1314,7,7,0,1/220.9,1/441.9,1/441.9,1/0.0
ネオアイムジャグラーEX,906,1930,-587,5,6,0,1/175.5,1/386.0,1/321.7,1/0.0
ネオアイムジャグラーEX,907,6978,407,26,23,0,1/142.4,1/268.4,1/303.4,1/0.0
ネオアイムジャグラーEX,908,1478,-878,2,4,0,1/246.3,1/739.0,1/369.5,1/0.0
ネオアイムジャグラーEX,909,6317,616,26,21,0,1/134.4,1/243.0,1/300.8,1/0.0
ネオアイムジャグラーEX,910,1795,-785,4,4,0,1/224.4,1/448.8,1/448.8,1/0.0
ネオアイムジャグラーEX,911,4284,314,15,16,0,1/138.2,1/285.6,1/267.8,1/0.0
ネオアイムジャグラーEX,912,7279,1035,28,28,0,1/130.0,1/260.0,1/260.0,1/0.0
ネオアイムジャグラーEX,913,5959,1430,24,23,0,1/126.8,1/248.3,1/259.1,1/0.0
